irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|SpeForm|PrepBy|SpeDatePrepared|DimLength|DimLengthUnit|DimWeightUnit|PhyColourPart|PhyColour|MulDescription|NumMulFiles
35089|NEWHM : B057.28|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Grey-headed Thrush||Skin of a Grey-headed Thrush. Iris-hazel brown. bill-dusky yellow. orbital ring yellowish. tarsi dark., Yellow horny. claws horny.||Grey-headed Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|04/03/1905|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||skin|Stevens, H.||142|mm|||||1
35090|NEWHM : B057.29|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Grey-headed Thrush||Skin of a Grey-headed Thrush||Grey-headed Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Weigold, Dr|08/08/1914|Asia, China, Szechwan, Sungpan-Ting|1||||skin|Weigold, Dr||||||||1
35096|NEWHM : B057.35|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Redwing||Skin of a Redwing||Redwing|Muscicapidae - Turdinae : : : Aves : Chordata||07/11/1960|UK, England, Tyne and Wear (NE England), Gateshead||1|||skin|Cooke, S. E.||||||||1
35097|NEWHM : B057.36|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Redwing||Skin of a Redwing||Redwing|Muscicapidae - Turdinae : : : Aves : Chordata||17/10/1959|UK, Wales, Gwynedd (Wales), Bardsey|1||adult||skin|Cooke, S. E.||122|mm|||||1
35103|NEWHM : B057.42|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Redwing||Skin of a Redwing||Redwing|Muscicapidae - Turdinae : : : Aves : Chordata||1920-02-|UK, England, Northumberland (NE England)|||||skin|||114|mm|||||1
35141|NEWHM : B057.80|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Plain-backed Mountain Thrush||Skin of a Plain-backed Mountain Thrush||Plain-backed Mountain Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|16/03/1917|Sikkim, Sikkim, Karponang|1||||skin|Stevens, H.||||||||1
35144|NEWHM : B057.83|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Long-tailed Mountain Thrush||Skin of a Long-tailed Mountain Thrush||Long-tailed Mountain Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|04/01/1912|Sikkim, River Sikkim, Seeyok Ridge, Gopaldhara|||||skin|Stevens, H.||133|mm|||||1
35149|NEWHM : B057.88|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blue Whistling Thrush||Skin of a Blue Whistling Thrush||Blue Whistling Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|26/01/1906|Asia, India, Assam, Subansiri Gorge, Ganditollah|1||||skin|Stevens, H.||||||||1
35156|NEWHM : B057.95|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Fulvous Parrotbill||Skin of a Fulvous Parrotbill||Fulvous Parrotbill|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|07/05/1912|Nepal/Sikkim|1||||skin|Stevens, H.||||||||1
35159|NEWHM : B057.98|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Vinous-throated Parrotbill||Skin of a Vinous-throated Parrotbill||Vinous-throated Parrotbill|Muscicapidae - Timaliinae : : : Aves : Chordata|Weigold, Dr|15/01/1914|Asia, China, Yangtse - 30km From Hankan||1|||skin|||||||||1
35161|NEWHM : B058.00|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Golden Parrotbill||Skin of a Golden Parrotbill||Golden Parrotbill|Passeriformes & Muscicapidae - Timaliinae : : : Aves : Chordata|Muller||UK, England|||||skin|||||||||1
35169|NEWHM : B058.08|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rufus-bellied Bush Robin||Skin of a Rufus-bellied Bush Robin||Rufus-Bellied Bush Robin|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|20/02/1919|India, Sookia Bokhri (Below In Forest) Darjeeling|1||adult||skin|Stevens, H.||80|mm|||||1
35200|NEWHM : B058.39|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blackbird||Skin of a Blackbird||Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata||1970-08-|UK, England, Tyne and Wear (NE England), Tynemouth|||juvenile||skin|Mcclaine, J.||120|mm|||||1
35219|NEWHM : B058.58|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Songthrush||Skin of a Songthrush||Songthrush|Muscicapidae - Turdinae : : : Aves : Chordata|Watson, W. G.|27/09/1922|UK, England, Northumberland (NE England), Holy Island|1||adult||skin|||||||||1
35236|NEWHM : B058.75|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Songthrush||Skin of a Songthrush||Songthrush|Muscicapidae - Turdinae : : : Aves : Chordata|Moss, C.|03/05/1966|UK, England, Northumberland (NE England), Hexham, Hazelhope|1||adult||skin|Burleigh, D. G.||121|mm|||||1
35289|NEWHM : B059.28|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blue Tit||Skin of a Blue Tit||Blue Tit|Paridae : : : Aves : Chordata|Pitkethly|23/03/1981|UK, England, Tyne and Wear, Newcastle upon Tyne|1||||skin|Morton, Eric||66, 66, 9|mm|||||1
35312|NEWHM : B059.51|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blue Tit||Skin of a Blue Tit||Blue Tit|Paridae : : : Aves : Chordata|Tynan, A. M.|22/03/1970|UK, England, Berkshire, Reading|||||skin|||60|mm|||||1
35331|NEWHM : B059.70|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blue Tit||Skin of a Blue Tit||Blue Tit|Paridae : : : Aves : Chordata|Turreff, F.|1908-04-|Tunisia, Tunis|1||||skin|||||||||1
35333|NEWHM : B059.72|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Azure Tit||Skin of an Azure Tit||Azure Tit|Paridae : : : Aves : Chordata||||||||skin|||||||||1
35334|NEWHM : B059.73|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Azure Tit||Skin of an Azure Tit. Both legs detached.||Azure Tit|Paridae : : : Aves : Chordata||1837|U.S.S.R.|1||||skin|||||||||1
35377|NEWHM : B060.16|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Marsh Tit||Skin of a Marsh Tit||Marsh Tit|Paridae : : : Aves : Chordata||1922-01-|South Italy, Orvieto|1||||skin|||||||||1
35384|NEWHM : B060.23|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Sombre Tit||Skin of a Sombre Tit||Sombre Tit|Paridae : : : Aves : Chordata||1908-04-|Rumania, Slanic||1|adult||skin|||||||||1
35387|NEWHM : B060.26|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Brown-crested Tit||Skin of a Brown-crested Tit||Brown-crested Tit|Paridae : : : Aves : Chordata|Stevens, H.|27/01/1912|Nepal-Sikkim, Himalayas, Nepal-Sikkim Frontier, Tonglo||1|||skin|Stevens, H.||70|mm|||||1
35394|NEWHM : B060.33|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Crested Tit||Skin of a Crested Tit||Crested Tit|Paridae : : : Aves : Chordata||24/03/1921|Austria, Hallein||1|||skin|||||||||1
35407|NEWHM : B060.46|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Wall Creeper||Skin of a Wall Creeper||Wall Creeper|Paridae : : : Aves : Chordata|Hancock, John|1845-08-05|Switzerland, Grindelwald||1|||skin|||||||||1
35409|NEWHM : B060.48|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Chinese Nuthatch||Skin of a Chinese Nuthatch||Chinese Nuthatch|Paridae : : : Aves : Chordata||01/04/1916|Asia, China, Schojinyse|1||||skin|||||||||1
35412|NEWHM : B060.51|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Neumayer's Rock Nuthatch||Skin of a Neumayer's Rock Nuthatch||Neumayer's Rock Nuthatch|Paridae : : : Aves : Chordata||1911-03-|Austria, Dalmatia, Castelnuovo||1|adult||skin|||||||||1
35414|NEWHM : B060.53|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|White-tailed Nuthatch||Skin of a White-tailed Nuthatch||White-tailed Nuthatch|Paridae : : : Aves : Chordata|Stevens, H.|28/09/1920|Nepal-Sikkim Frontier, Himalayas, Nepal-Sikkim Frontier, Tonglo|1||||skin|Stevens, H.||75|mm|||||1
35434|NEWHM : B060.73|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Peking Robin||Skin of a Peking Robin||Peking Robin|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|17/05/1912|East Nepal, Maikola Valley, Kalapokri||1|adult||skin|Stevens, H.||||||||1
35440|NEWHM : B060.79|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-winged Shrike-babbler||Skin of a Red-winged Shrike-babbler||Red-winged Shrike-Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|31/03/1911|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara|1||||skin|Stevens, H.||||||||1
35448|NEWHM : B060.87|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Green Shrike-babbler||Skin of a Green Shrike-babbler. Iris - brown and bill - bluish slaty.||Green Shrike-babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|24/03/1917|Sikkim, Sikkim, Karponang||1|||skin|Stevens, H.||||||||1
35468|NEWHM : B061.07|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Coal Tit||Skin of a Coal Tit||Coal Tit|Paridae : : : Aves : Chordata|Bolam, G.|30/11/1911|UK, England, Yorkshire, Ilkley|||||skin|||||||||1
35474|NEWHM : B061.13|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Coal Tit||Skin of a Coal Tit||Coal Tit|Paridae : : : Aves : Chordata|Yeoman, P.|08/02/1969|UK, England, Northumberland (NE England), Belsay|1||||skin|||57|mm|||||1
35477|NEWHM : B061.16|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Coal Tit||Skin of a Coal Tit||Coal Tit|Paridae : : : Aves : Chordata|Little, B.|06/02/1970|UK, England, Northumberland (NE England), Riding Mill|||||skin|||65|mm|||||1
35489|NEWHM : B061.28|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Varied Tit||Skin of a Varied Tit||Varied Tit|Paridae : : : Aves : Chordata|Turreff, F.||Asia, Japan|1||||skin|||||||||1
35523|NEWHM : B061.62|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Great Tit||Skin of a Great Tit||Great Tit|Paridae : : : Aves : Chordata|Stevens, H.|19/06/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||skin|Stevens, H.||||||||1
35525|NEWHM : B061.64|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Yellow-browed Tit||Skin of a Yellow-browed Tit||Yellow-Browed Tit|Paridae : : : Aves : Chordata|Stevens, H.|26/12/1920|Asia, India, Darjeeling, Semana-Mirik Ridge, Gopaldhara||1|||skin|Stevens, H.||55|mm|||||1
35528|NEWHM : B061.67|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Green-backed Tit||Skin of a Green-backed Tit||Green-backed Tit|Paridae : : : Aves : Chordata|Stevens, H.|26/01/1922|India, Bengal, Eastern Jalpaiguri District, Raidak River, Bhotan Ghat|1||||skin|Stevens, H.||66.5|mm|||||1
35542|NEWHM : B061.81|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Turkestan Tit||Skin of a Turkestan Tit||Turkestan Tit|Paridae : : : Aves : Chordata||12/11/1902|U.S.S.R., Turkestan, Taschkent||1|||skin|||||||||1
35548|NEWHM : B061.87|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Yellow-bellied Tit||Skin of a Yellow-bellied Tit||Yellow-bellied Tit|Paridae : : : Aves : Chordata||1890-03-|Asia, China, Kiukiang|1||||skin|||||||||1
35549|NEWHM : B061.88|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Bearded Tit||Skin of a Bearded Tit||Bearded Tit|Paridae : : : Aves : Chordata||1906-06-|Italy, Veneto||1|||skin|||||||||1
35558|NEWHM : B061.97|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Variegated Laughingthrush||Skin of a Variegated Laughingthrush. Iris - olive green, bill - blackish brown, legs - pale brown and claws - dusky||Variegated Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Whistler, H.|31/08/1918|India, North West Himalayas, Simla (nr.), Kufri||1|||skin|||||||||1
35561|NEWHM : B062.00|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Spotted Laughingthrush||Skin of a Spotted Laughingthrush||Spotted Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|27/04/1912|Nepal/Sikkim, Himalayas, Nepal-Sikkim Frontier, Kalapokri|1||||skin|Stevens, H.||||||||1
35572|NEWHM : B062.11|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Stripe-throated Yuhina||Skin of a Stripe-throated Yuhina||Stripe-throated Yuhina|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|28/01/1912|Sikkim Frontier, Himalayas, Nepal-Sikkim Frontier, Tonglo||1|||skin|Stevens, H.||||||||1
35576|NEWHM : B062.15|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|White-collared Yuhina||Skin of a White-collared Yuhina||White-collared Yuhina|Muscicapidae - Timaliinae : : : Aves : Chordata|Weigold, Dr|04/12/1914|Asia, China, Szechwan, Kwanhsien|1||||skin|||||||||1
35588|NEWHM : B062.27|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Brown Parrotbill||Skin of a Brown Parrotbill. Bill bone - yellow, feet - black and iris - grey.||Brown Parrotbill|Muscicapidae - Timaliinae : : : Aves : Chordata|Forrest, George|1925-10-|Asia, China, West Yunnan, Shweli-Salwin Divide|1||||skin|||||||||1
35605|NEWHM : B062.44|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Loten's Sunbird||Non palearctic skin of a Loten's Sunbird||Loten's Sunbird|Nectariniidae : : : Aves : Chordata|||Sri Lanka|1||||non palearctic skin|||||||||1
35609|NEWHM : B062.48|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Purple Sunbird||Skin of a Purple Sunbird||Purple Sunbird|Nectariniidae : : : Aves : Chordata|Stevens, H.|12/01/1922|India, Bengal, Jalpaiguri District, Kumargram Plains||1|||skin|||||||||1
35612|NEWHM : B062.51|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Penduline Tit||Skin of a Penduline Tit||Penduline Tit|Remizidae : : : Aves : Chordata||1908-05-|Danube Delta||1|||skin|||||||||1
35667|NEWHM : B063.06|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-headed Laughingthrush||Skin of a Red-headed Laughingthrush||Red-headed Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|15/02/1912|Nepal-Sikkim Border, Himalayas, Sandakphu||1|||skin|Stevens, H.||||||||1
35675|NEWHM : B063.14|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Elliot's Laughingthrush||Skin of an Elliot's Laughingthrush||Elliot's Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Weigold, Dr|22/08/1914|Asia, China, Lisu Sungquan|1||||skin|||||||||1
35679|NEWHM : B063.18|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|White-browed Laughingthrush||Skin of a White-browed Laughing-thrush||White-browed Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Weigold, Dr|27/04/1914|Asia, China, Szechwan, Kwanhsien|1||||skin|||||||||1
35680|NEWHM : B063.19|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Hwa-Mey||Skin of a Hwa-Mey||Hwa-Mey|Muscicapidae - Timaliinae : : : Aves : Chordata|Swinhoe, R.|1862-04-|Taiwan|||||skin|||||||||1
35688|NEWHM : B063.27|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-winged Laughtingthrush||Skin of a Red-winged Laughingthrush||Red-winged Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Weigold, Dr|06/12/1914|Asia, China, Szechwan, Kwanhsien|||||skin|||||||||1
35690|NEWHM : B063.29|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Black-faced Laughtingthrush||Skin of a Black-faced Laughtingthrush. Bill - black, feet - brown and iris - bluish-black.||Black-faced Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Forrest, G.|1925-07-|Asia, China, West Yunnan, Shweli-Salwin Divide|1||||skin|||||||||1
35697|NEWHM : B063.36|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Chinese Rusty-cheeked Scimitar Babbler||Skin of a Chinese Rusty-cheeked Scimitar Babbler||Chinese Rusty-cheeked Scimitar Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|23/05/1912|East Nepal, Maikola Valley, Kalapokri Camp||1|||skin|Stevens, H.||||||||1
35704|NEWHM : B063.43|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|03/02/1903|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
35705|NEWHM : B063.44|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-Necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|02/04/1903|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|||||||||1
35706|NEWHM : B063.45|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|07/04/1903|Asia, India, Upper Assam, Dibrugarh, Rungagora|1||||non palearctic skin|Stevens, H.||||||||1
35707|NEWHM : B063.46|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-Necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|1902-12-|Asia, India, Upper Assam, Dibrugarh, Panitola||1|||non palearctic skin|Stevens, H.||||||||1
35708|NEWHM : B063.47|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|1901-12-|Asia, India, Upper Assam, Dibrugarh, Panitola|1||||non palearctic skin|Stevens, H.||||||||1
35709|NEWHM : B063.48|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|1904-09-|Asia, India, Upper Assam, Sibsagar, Komlabarie|1||||non palearctic skin|Stevens, H.||||||||1
35710|NEWHM : B063.49|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-Necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|25/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
35711|NEWHM : B063.50|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush. Iris-dark brick red. bill, tarsus, claw-black.||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|03/01/1902|Asia, India, Upper Assam, Dibrugarh, Rungagora|1||||non palearctic skin|Stevens, H.||||||||1
35712|NEWHM : B063.51|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-necked Laughingthrush||Non palearctic skin of a Rufous-necked Laughingthrush. Iris-dark brick red. bill-black. tarsus-black. claw-black.||Rufous-necked Laughingthrush|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|03/01/1902|Asia, India, Upper Assam, Dibrugarh, Rungagora||1|||non palearctic skin|Stevens, H.||||||||1
35722|NEWHM : B063.61|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rufous-necked Scimitar Babbler||Skin of a Rufous-necked Scimitar Babbler||Rufous-necked Scimitar Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|25/03/1911|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara|1||||skin|Stevens, H.||||||||1
35732|NEWHM : B063.71|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Japanese White-eye||Skin of a Japanese White-eye||Japanese White-Eye|Zosteropidae : : : Aves : Chordata|Swinhoe, R.|1861-05-|Asia, China, Amoy|||||skin|||||||||1
35750|NEWHM : B063.89|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Oriental White-eye||Skin of an Oriental White-eye||Oriental White-eye|Zosteropidae : : : Aves : Chordata|Brooks, W. E.|1868-10-07|India, Cawnpore|1||||skin|||||||||1
35751|NEWHM : B063.90|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Sind Jungle Sparrow||Skin of a Sind Jungle Sparrow. Iris - brown, bill - dull dusky, horn paler below, legs - brownand claws - darker.||Sind Jungle Sparrow|Ploceidae : : : Aves : Chordata|Whistler, Hugh|06/01/1918|Asia, India, Punjab, Jhang, Mochiwala||1|adult||skin|Whistler, H.||64, 64|mm|||||1
35753|NEWHM : B063.92|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Spanish Sparrow||Skin of a Spanish Sparrow||Spanish Sparrow|Ploceidae : : : Aves : Chordata|Robson, T.|1862-05-06|Turkey, Bosphorus, Istanbul (nr.), Ortakeuy|1||||skin|||||||||1
35758|NEWHM : B063.97|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Cinnamon Sparrow||Skin of a Cinnamon Sparrow||Cinnamon Sparrow|Ploceidae : : : Aves : Chordata|Stevens, H.|08/02/1906|Asia, India, Upper Assam, Abor Miri Hills, Vicinity Of Beni Chang||1|||skin|Stevens, H.||||||||1
35759|NEWHM : B063.98|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Yellow-throated Sparrow||Skin of a Yellow-throated Sparrow||Yellow-throated Sparrow|Ploceidae : : : Aves : Chordata|Inglis, C. M.|28/01/1905|Asia, India, Tirhut, Darbhanga, Baghownie|1||||skin|||||||||1
35761|NEWHM : B064.00|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rock Sparrow||Skin of a Rock Sparrow||Rock Sparrow|Ploceidae : : : Aves : Chordata|Robson, T.|1866-12-09|Asia Minor||1|||skin|||||||||1
35762|NEWHM : B064.01|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|House Sparrow||Skin of a House Sparrow||House Sparrow|Ploceidae : : : Aves : Chordata|Yeoman, P.|16/02/1964|UK, England, Northumberland (NE England), Hauxley|1||||skin|Morgan, T.||||||||1
35764|NEWHM : B064.03|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|House Sparrow||Skin of a House Sparrow||House Sparrow|Ploceidae : : : Aves : Chordata|Adamson, C.|29/07/1969|UK, England, Northumberland (NE England), Seaton Sluice||1|||skin|||70|mm|||||1
35788|NEWHM : B064.27|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|House Sparrow||Skin of a House Sparrow||House Sparrow|Ploceidae : : : Aves : Chordata|Brooks, W. E.|1870-02-07|Asia, India|1||||skin|||||||||1
35809|NEWHM : B064.48|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Tree Sparrow||Skin of a Tree Sparrow||Tree Sparrow|Ploceidae : : : Aves : Chordata|Stevens, H.|15/04/1903|Asia, India, Upper Assam, Dibrugarh, Rungagora|1||||skin|Stevens, H.||||||||1
35870|NEWHM : B065.09|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Snow Finch||Skin of a Snow Finch||Snow Finch|Ploceidae : : : Aves : Chordata||1908-01-|Italy, Brescia|1||||skin|||||||||1
35873|NEWHM : B065.12|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Taczanowski's Snow Finch||Skin of a Taczanowski's Snow Finch||Taczanowski'S Snow Finch|Ploceidae : : : Aves : Chordata|Weigold, Dr|10/08/1915|Asia, China, Stgge, Gause|1||juvenile||skin|||||||||1
35988|NEWHM : B066.27|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|White-winged Crossbill||Skin of a White-winged Crossbill||White-winged Crossbill|Fringillidae : : : Aves : Chordata||25/02/1910|Lapland, Quickjock|1||||skin|||||||||1
36260|NEWHM : B068.99|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Crossbill||Skin of a Crossbill||Crossbill|Fringillidae : : : Aves : Chordata|Hancock, John|1833-07-|UK, England, Northumberland (NE England), Hesleyside|1||adult||skin|||||||||1
36370|NEWHM : B070.09|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-Headed Bullfinch||Skin of a Red-headed Bullfinch||Red-headed Bullfinch|Fringillidae : : : Aves : Chordata|Stevens, H.|12/03/1920|Sikkim, Tista Valley, Singhik|1||||skin|Stevens, H.||||||||1
36373|NEWHM : B070.12|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Brown Bullfinch||Skin of a Brown Bullfinch. 'iris brown, leg brown, bill, green tip, margin maxille black'.||Brown Bullfinch|Fringillidae : : : Aves : Chordata|Inglis, C. M.|30/06/1904|Nepal/Sikkim Frontier, Himalayas, Nepal-Sikkim Frontier, Tonglo|1||adult||skin|||89, 89, 127|mm|||||1
36377|NEWHM : B070.16|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Beavan's Bullfinch||Skin of a Beavan's Bullfinch||Beavan's Bullfinch|Fringillidae : : : Aves : Chordata|Weigold, Dr|13/08/1914|Asia, China, Szechwan, Sungpan-Ting||1|||skin|||||||||1
36405|NEWHM : B070.44|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Bullfinch||Skin of a Bullfinch||Bullfinch|Fringillidae : : : Aves : Chordata|Seebohm, H.|1877-11-21|U.S.S.R., Siberia, Targaschino|1||adult||skin|||||||||1
36458|NEWHM : B070.97|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Magpie||Skin of a Magpie. Total length - 370 mm.||Magpie|Corvidae : : : Aves : Chordata|Evans|1981-09-|UK, England, Tyne and Wear (NE England), Sunderland Airport|||||skin|Neilson, M.||177, 177, 29|mm|||||1
36463|NEWHM : B071.02|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Mistle Thrush||Skin of a Mistle Thrush||Mistle Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Browell|1876-09-04|UK, Scotland, Tarbert, West Loch, Cuil-Na-Shamraig|1||adult||skin|||||||||1
