irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|SpeForm|PrepBy|SpeDatePrepared|DimLength|DimLengthUnit|DimWeightUnit|PhyColourPart|PhyColour|MulDescription|NumMulFiles
139638|NEWHM : HANM.5.3374|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||reptile|Turtle||Turtle.||||||||||||||||||||1
139639|NEWHM : HANM.5.3375|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||shell|||Turtle shell.||Turtle| : : : :|||||||||||||||||1
139640|NEWHM : HANM.5.3376|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||shell|||Turtle shell with painted decoration inside.||Turtle| : : : :|||||||||||||||||4
139641|NEWHM : HANM.5.3377|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|fish & & sawfish||Rostrum.||Sawfish| : : : :|||||||||||||||||1
139687|NEWHM : HANM.5.3424|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||loggerhead turtle|||Loggerhead turtle.||||||||||||||||||||4
139711|NEWHM : HANM.5.3548|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Leg bone.||Dodo| : : : :|||||||||||||||||1
139712|NEWHM : HANM.5.3549|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Leg bone.||Dodo| : : : :|||||||||||||||||1
139713|NEWHM : HANM.5.3550|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Pelvis.||Dodo| : : : :|||||||||||||||||1
139794|NEWHM : HANM.5.3727|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Left scapula bone.||Unidentified species| : : : :|||||||||||||||||1
140019|NEWHM : HANM.5.3959|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Radius and ulna.||Domestic Pig| : : : :|||||||||||||||||1
140020|NEWHM : HANM.5.3960|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Lower jaw.||Unidentified species| : : : :|||||||||||||||||1
140021|NEWHM : HANM.5.3961|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|vertebrate|||Tooth (?) x 2.||Unidentified species| : : : :|||||||||||||||||1
140295|NEWHM : HANM.5.4307|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Femur.||Domestic Horse| : : : :|||||||||||||||||1
140296|NEWHM : HANM.5.4308|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Ulna.||Domestic Horse| : : : :|||||||||||||||||1
140297|NEWHM : HANM.5.4309|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Ulna.||Domestic Horse| : : : :|||||||||||||||||1
140298|NEWHM : HANM.5.4310|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Molar tooth.||Horse| : : : :|||||||||||||||||1
140299|NEWHM : HANM.5.4311|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Canine tooth.||Horse| : : : :|||||||||||||||||1
140300|NEWHM : HANM.5.4312|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Part of skull.||Red Deer| : : : :|||||||||||||||||1
140302|NEWHM : HANM.5.4314|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Deer mandibles.||Deer| : : : :|||||||||||||||||1
140303|NEWHM : HANM.5.4315|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Part of skull.||Deer| : : : :|||||||||||||||||1
140305|NEWHM : HANM.5.4317|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Frontlet with antlers.||Roe Beer| : : : :|||||||||||||||||1
140306|NEWHM : HANM.5.4318|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||Llama| : : : :|||||||||||||||||1
140307|NEWHM : HANM.5.4319|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Lower jaw.||Giraffe| : : : :|||||||||||||||||1
140314|NEWHM : HANM.5.4376|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||5|vertebrate|||Domestic sheep.||Domestic Sheep| : : : :|||||||||||||||||1
140323|NEWHM : HANM.5.4385|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Left scapula, fore limb.||Feral Goat| : : : :|||||||||||||||||1
140328|NEWHM : HANM.5.4390|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|vertebrate|||Horns.||Chamois| : : : :|||||||||||||||||1
140329|NEWHM : HANM.5.4391|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Horns.||Chamois| : : : :|||||||||||||||||1
140330|NEWHM : HANM.5.4392|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Goat (?)| : : : :|||||||||||||||||1
140331|NEWHM : HANM.5.4393|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Wild Goat| : : : :|||||||||||||||||1
140332|NEWHM : HANM.5.4394|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Incomplete skull (?).||Goat (?)| : : : :|||||||||||||||||1
140333|NEWHM : HANM.5.4395|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||Goat| : : : :|||||||||||||||||1
140334|NEWHM : HANM.5.4396|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and jaw bone.||Sheep| : : : :|||||||||||||||||1
140335|NEWHM : HANM.5.4397|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||17|vertebrate|||Skeleton, incomplete (17 parts).||Sheep| : : : :|||||||||||||||||1
140336|NEWHM : HANM.5.4398|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull and jaw bone.||Sheep| : : : :|||||||||||||||||1
140337|NEWHM : HANM.5.4399|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Lamb lower jaw and fragments of skull.||Ram| : : : :|||||||||||||||||1
140338|NEWHM : HANM.5.4400|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull and jawbone.||Sheep| : : : :|||||||||||||||||1
140339|NEWHM : HANM.5.4401|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull.||Sheep| : : : :|||||||||||||||||1
140341|NEWHM : HANM.5.4403|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull.||Sheep| : : : :|||||||||||||||||1
140342|NEWHM : HANM.5.4404|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull.||Sheep| : : : :|||||||||||||||||1
140343|NEWHM : HANM.5.4405|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Right jawbone.||Unidentified species| : : : :|||||||||||||||||1
140344|NEWHM : HANM.5.4406|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull.||Sheep| : : : :|||||||||||||||||1
140345|NEWHM : HANM.5.4407|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull.||Sheep| : : : :|||||||||||||||||1
140346|NEWHM : HANM.5.4408|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep skull and jaw.||Sheep| : : : :|||||||||||||||||1
140347|NEWHM : HANM.5.4409|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep earbones.||Sheep| : : : :|||||||||||||||||1
140348|NEWHM : HANM.5.4410|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep right premaxilla.||Sheep| : : : :|||||||||||||||||1
140349|NEWHM : HANM.5.4411|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Lamb jawbone.||Lamb| : : : :|||||||||||||||||1
140350|NEWHM : HANM.5.4412|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Sheep cranium and jawbone.||Sheep| : : : :|||||||||||||||||1
140351|NEWHM : HANM.5.4413|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Lamb mandible, small.||Lamb| : : : :|||||||||||||||||1
140352|NEWHM : HANM.5.4414|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Sheep| : : : :|||||||||||||||||1
140353|NEWHM : HANM.5.4415|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull, jaw and horns.||Sheep| : : : :|||||||||||||||||1
140354|NEWHM : HANM.5.4416|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||Sheep| : : : :|||||||||||||||||1
140355|NEWHM : HANM.5.4417|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||Sheep| : : : :|||||||||||||||||1
140356|NEWHM : HANM.5.4418|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Sheep| : : : :|||||||||||||||||1
140357|NEWHM : HANM.5.4419|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Sheep| : : : :|||||||||||||||||1
140358|NEWHM : HANM.5.4420|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Horn core.||Unidentified species| : : : :|||||||||||||||||1
140359|NEWHM : HANM.5.4421|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||Sheep| : : : :|||||||||||||||||1
140360|NEWHM : HANM.5.4422|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Horn.||Sheep| : : : :|||||||||||||||||1
140361|NEWHM : HANM.5.4423|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||Sheep| : : : :|||||||||||||||||1
140362|NEWHM : HANM.5.4424|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Sheep| : : : :|||||||||||||||||1
140363|NEWHM : HANM.5.4425|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull and horns.||Sheep| : : : :|||||||||||||||||1
140364|NEWHM : HANM.5.4426|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Unidentified whale tooth and mandible.||Whale| : : : :|||||||||||||||||1
140366|NEWHM : HANM.5.4428|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Tooth, left upper molar.||Indian Elephant| : : : :|||||||||||||||||1
140368|NEWHM : HANM.5.4435|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Skull.||Common Porpoise| : : : :|||||||||||||||||1
140369|NEWHM : HANM.5.4438|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skeleton.||Rabbit| : : : :|||||||||||||||||1
140370|NEWHM : HANM.5.4439|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skeleton.||Rabbit| : : : :|||||||||||||||||1
140371|NEWHM : HANM.5.4440|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skeleton.||Rabbit| : : : :|||||||||||||||||1
140372|NEWHM : HANM.5.4441|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Skull.||White-Beaked Dolphin| : : : :|||||||||||||||||1
140373|NEWHM : HANM.5.4443|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Mandible (left ramus).||Seal| : : : :|||||||||||||||||1
140374|NEWHM : HANM.5.4444|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Right fore limb.||Grey Seal| : : : :|||||||||||||||||1
140380|NEWHM : HANM.5.4450|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|mammal & primate & human||Human tooth.||Human| : : : :|||||||||||||||||1
140381|NEWHM : HANM.5.4451|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|mammal & primate & human||Human skull fragment.||Human| : : : :|||||||||||||||||1
140382|NEWHM : HANM.5.4452|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Skull.||Cat| : : : :|||||||||||||||||17
140383|NEWHM : HANM.5.4453|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Skull.||Dog| : : : :|||||||||||||||||17
140384|NEWHM : HANM.5.4454|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Skull.||Dog| : : : :|||||||||||||||||17
140385|NEWHM : HANM.5.4455|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|vertebrate|||Humerus.||Dog| : : : :|||||||||||||||||1
140573|NEWHM : HANM.5.4728|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Human remains, juvenile, cist burial.||Human| : : : :|||||||||||||||||4
140714|NEWHM : HANM.5.4943|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|mallard duck||Male Malland Duck landing on pond. Duck in fly pose, two glass eyes. Base filled with hardened clear substance, probably glass, to resemble water. Reeds in the background and to further decorate the base.||Duck|Anseriformes & anatidae : : : Aves : Chordata|||||||||||||||||1
140715|NEWHM : HANM.5.4944|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|unidentified species|Duck||Unidentified species of 2 Ducks (?), one in water and one on a rock.||||||||||||||||||||1
140719|NEWHM : HANM.5.4948|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||reptile|Turtle||Turtle.||||||||||||||||||||1
140720|NEWHM : HANM.5.4949|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||reptile|Turtle||Turtle.||||||||||||||||||||1
140721|NEWHM : HANM.5.4950|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||reptile|Turtle (?)||Turtle/terrapin.||||||||||||||||||||1
140722|NEWHM : HANM.5.4951|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||reptile mount|||Crocodile (juvenile).||Crocodile|Reptilia & Crocodilia : : : :|||||||||||||||||1
140723|NEWHM : HANM.5.4952|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|Owl||Unidentified Owl.||||||||||||||||||||1
140821|NEWHM : HANM.6.674|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird|||Little owl.||||||||||||||||||||1
140823|NEWHM : HANM.6.676|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird|rook||Rook.||||||||||||||||||||1
140826|NEWHM : HANM.6.679|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird|||Little owl.||||||||||||||||||||1
140828|NEWHM : HANM.6.681|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal|||White mole.||||||||||||||||||||1
140829|NEWHM : HANM.6.682|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal skin|||White mole.||||||||||||||||||||1
140830|NEWHM : HANM.6.683|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal skin|||White mole.||||||||||||||||||||1
140831|NEWHM : HANM.6.684|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||White faced water hen||||||||||||||||||||1
140832|NEWHM : HANM.6.685|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Rail.||||||||||||||||||||1
140833|NEWHM : HANM.6.686|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|Pigeon||Mount of a pigeon||Pigeon sp.| : : : :|||||||||||||||||1
140834|NEWHM : HANM.6.687|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Sandpiper, possibly a purple sandpiper.||Purple Sandpiper|Charadriidae : : : Aves : Chordata|||||||||||||||||1
140835|NEWHM : HANM.6.688|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Unidentified bird.||||||||||||||||||||1
140836|NEWHM : HANM.6.689|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Unidentified bird.||||||||||||||||||||1
140837|NEWHM : HANM.6.690|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Unidentified bird.||||||||||||||||||||1
140838|NEWHM : HANM.6.691|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Unidentified bird.||||||||||||||||||||1
140839|NEWHM : HANM.6.692|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Tree Duck.||||||||||||||||||||1
140840|NEWHM : HANM.6.693|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||||Plover sp.| : : : :|||||||||||||||||1
140841|NEWHM : HANM.6.694|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Unidentified bird.||||||||||||||||||||1
140918|NEWHM : HANM.6.771|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||Corncrake.||Corncrake| : : : :|||||||||||||||||1
140919|NEWHM : HANM.6.772|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||woodpecker|||Woodpecker.||||||||||||||||||||1
140920|NEWHM : HANM.6.773|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|little auk||Little Auk||||||||||||||||||||1
140921|NEWHM : HANM.6.774|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|unidentified specimen|||Unidentified specimen.||||||||||||||||||||1
140922|NEWHM : HANM.6.775|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||Swallow bird mount?||Swallow| : : : :|||||||||||||||||1
140923|NEWHM : HANM.6.776|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||Eider duck (female).||Eider|Anseriformes & Anatidae & Somateria mollissima : : : Aves : Chordata|||||||||||||||||1
140924|NEWHM : HANM.6.777|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||lizard|||Lizard.||||||||||||||||||||1
140926|NEWHM : HANM.6.779|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||guillemot|||Guillemot.||||||||||||||||||||1
140927|NEWHM : HANM.6.780|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal mount|hare||Blue hare.||Blue Hare|Lepus timidus : Leporidae : Lagomorpha : Mammalia : Chordata|||||||||||||||||1
140928|NEWHM : HANM.6.781|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|reptile|Turtle||Turtle.||||||||||||||||||||1
140929|NEWHM : HANM.6.782|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||mammal skin|||Elephant skin.||Elephant| : : : :|||||||||||||||||1
140930|NEWHM : HANM.6.783|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||7 bags of skull pieces.||Moa| : : : :|||||||||||||||||1
140931|NEWHM : HANM.6.784|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Various pieces of fibulae, ribs, sterna, pelves and unidentified parts.||Moa| : : : :|||||||||||||||||1
140932|NEWHM : HANM.6.785|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Pelvis section.||Moa| : : : :|||||||||||||||||1
140933|NEWHM : HANM.6.786|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||6|vertebrate|||6 pieces of fibia.||Moa| : : : :|||||||||||||||||1
140934|NEWHM : HANM.6.787|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||5|vertebrate|||5 pieces of fibia.||Moa| : : : :|||||||||||||||||1
140936|NEWHM : HANM.6.789|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Right tiobiotarsus.||Moa| : : : :|||||||||||||||||1
140937|NEWHM : HANM.6.790|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Left tibiotarsus.||Moa| : : : :|||||||||||||||||1
140939|NEWHM : HANM.6.792|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Odd moa bones.||Moa| : : : :|||||||||||||||||1
140941|NEWHM : HANM.6.801|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal skin|||Hare skin.||Hare|Lepus : Leporidae : Lagomorpha : Mammalia : Chordata|||||||||||||||||1
140942|NEWHM : HANM.6.802|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|toucan|||Toucan.||||||||||||||||||||1
140943|NEWHM : HANM.6.803|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Unidentified bird.||||||||||||||||||||1
140945|NEWHM : HANM.6.805|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mallard duck|||Mallard duck.||||||||||||||||||||1
140946|NEWHM : HANM.6.806|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal mount|cat||Cat.||Cat|Chordata & Mammalia & Carnivora & Felidae : : : : Chordata|||||||||||||||||1
140947|NEWHM : HANM.6.807|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||bird skin|Black Headed Gull||Black Headed Gull.||Black-headed Gull| : : : Aves : Chordata|||||||||||||||||1
140948|NEWHM : HANM.6.808|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||crow||Carrion Crow|Corvidae : : : Aves : Chordata|||||||||||||||||1
140950|NEWHM : HANM.6.810|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||6|mammal|Bat||Bats.||Bat| : : : :|||||||||||||||||1
140952|NEWHM : HANM.6.812|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird mount|blackbird||2 blackbirds and a worm (1 male, 1 female).||Blackbird| : : : Aves : Chordata|||||||||||||||||1
140953|NEWHM : HANM.6.813|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||bird mount|sparrowhawk||Sparrowhawk?||Sparrowhawk| : : : Aves : Chordata|||||||||||||||||1
140954|NEWHM : HANM.6.814|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||bird mount|sparrowhawk||Sparrowhawk.||||||||||||||||||||1
140955|NEWHM : HANM.6.815|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|puffin|||Puffin.||||||||||||||||||||1
140956|NEWHM : HANM.6.816|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|unidentified specimen|||Unidentified specimen.||||||||||||||||||||1
140957|NEWHM : HANM.6.817|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|reptile skin|alligator||Skin of a||||||||||||||||||||1
140979|NEWHM : HANM.6.842|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||bird mount of a song thrush (?)||||||||||||||||||||1
140982|NEWHM : HANM.6.845|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|||Crow||Carrion Crow|Corvidae : : : Aves : Chordata|||||||||||||||||1
140987|NEWHM : HANM.6.850|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird|||Sea gull.||||||||||||||||||||1
140989|NEWHM : HANM.6.852|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mammal skin|||Cheetah skin.||Cheetah|Acinonyx jubatus : Felidae : Carnivora : Mammalia : Chordata|||||||||||||||||1
140992|NEWHM : HANM.6.1011|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mount|||Rook.||||||||||||||||||||1
140994|NEWHM : HANM.6.1013|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||5|mounts|||Hen and 4 chicks.||||||||||||||||||||1
140996|NEWHM : HANM.6.1015|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|mounts|||Hedgehogs.||||||||||||||||||||1
140997|NEWHM : HANM.6.1016|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|mount|||Puffin.||||||||||||||||||||1
141005|NEWHM : HANM.6.1026|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|||Tail.||Elephant| : : : :|||||||||||||||||1
141038|NEWHM : HANM.6.1037|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|mammal & ruminant & deer||Antlers.||Red Deer| : : : :|||||||||||||||||1
141040|NEWHM : HANM.6.1039|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||vertebrate|mammal & & deer||Antlers.||Red Deer| : : : :|||||||||||||||||1
142786|NEWHM : HANM.8|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Skin of a Skylark||Skylark|Alauda Arbvensis : : : :|||||||||||||||||1
142790|NEWHM : HANM.13|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|red billed teal|||Red billed teal.||||||||||||||||||||1
142793|NEWHM : HANM.17|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Small cuckoo.||Small cuckoo| : : : :|||||||||||||||||1
142794|NEWHM : HANM.18|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird skin|||Small cuckoo.||Small cuckoo| : : : :|||||||||||||||||1
142848|NEWHM : HANM.72|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|reptile skin|adder||Adder skin.||Adder| : Viperidae : Squamata : Reptilia : Chordata|||||||||||||||||1
142849|NEWHM : HANM.73|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|reptile skin|||Python skin.||||||||||||||||||||1
142855|NEWHM : HANM.87|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird mount|Chestnut-bellied Sand Grouse||Mount of a Chestnut-bellied Sand Grouse.||||||||||||||||||||1
