irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|SpeForm|PrepBy|SpeDatePrepared|DimLength|DimLengthUnit|DimWeightUnit|PhyColourPart|PhyColour|MulDescription|NumMulFiles
29419|NEWHM : B000.52|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Great Crested Grebe||Skin of a Great Crested Grebe||Great Crested Grebe|Podicipedidae : : : Aves : Chordata|Fishing Club|19/04/1973|UK, England, Tyne and Wear, Newcastle upon Tyne, Seaton Burn||1|adult||skin|Burleigh, D. G.||||g||||1
29445|NEWHM : B000.78|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Little Shearwater||Skin of a Little Shearwater. Breeding. bill - black, feet - grey and outer toe - white.||Little Shearwater|Procellariidae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|05/06/1955|Seychelles Islands, Amirantes, Desnoeufs island|1||adult||skin|||||||||1
29449|NEWHM : B000.82|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Manx Shearwater||Skin of a Manx Shearwater||Manx Shearwater|Puffinus puffinus : Procellariidae : Procellariiformes : Aves : Chordata|Bell, Miss|17/09/1951|UK, England, Tyne and Wear (NE England), Birtley|1||adult||skin|||||||||1
29464|NEWHM : B000.97|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Glossy Ibis||Skin of a Glossy Ibis||Glossy Ibis|Ciconiiformes & Threskiornithidae : : : Aves : Chordata|Stevens, H.|19/04/1904|Asia, India, Tirhut, Darbhanga, Baghownie|1||adult||skin|Stevens, H.||||||||1
29468|NEWHM : B001.01|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Great Northern Diver||Skin of a Great Northern Diver. Winter plumage, length - 31 1/2 ins.||Great Northern Diver|Gaviidae : : : Aves : Chordata|Watson, W. G.|14/12/1920|UK, England, Northumberland (NE England), Holy Island Harbour|1||juvenile|winter plumage|skin|Mackay, H.||||g||||1
29470|NEWHM : B001.03|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Great Northern Diver||Skin of a Great Northern Diver. Summer plumage.||Great Northern Diver|Gaviidae : : : Aves : Chordata|Stevens, H.|1900|Asia, India, Assam|||adult|summer plumage|skin|Stevens, H.|1900|||||||1
29527|NEWHM : B001.60|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Gannet||Skin of a Gannet||Gannet|Suliformes & Sulidae : : : Aves : Chordata|Allinson, T. W.|09/09/1962|UK, England, Tyne and Wear (NE England), St. Mary's Island|1||juvenile||skin|Morgan, T.||||g||||1
29536|NEWHM : B001.69|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Cormorant||Skin of a Cormorant||Cormorant|Pelicaniformes & Phalacrocoracidae : : : Aves : Chordata|Seddon, G.|1971-08-|UK, England, Tyne and Wear, Tynemouth|||juvenile||skin|Seddon, J. G.||||||||1
29543|NEWHM : B001.76|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Shag||Skin of a Shag||Shag|Phalacrocoracidae : : : Aves : Chordata|Rollin, C. N.|27/03/1960|UK, England, Northumberland (NE England), Bamburgh, Stag Rocks||1|juvenile||skin|||||||||1
29547|NEWHM : B001.80|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Cormorant||Skin of a Cormorant. Second winter.||Cormorant|Pelicaniformes & Phalacrocoracidae : : : Aves : Chordata|Tully, H.|07/01/1945|UK, England, Northumberland (NE England), Alnwick, Alnmouth|1||juvenile||skin|||||||||1
29554|NEWHM : B001.87|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Shag||Skin of a Shag||Shag|Phalacrocoracidae : : : Aves : Chordata|McClaine, J.|25/03/1970|UK, England, Northumberland (NE England), Embleton|1||juvenile||skin|Mcclaine, J.||||g||||1
29563|NEWHM : B001.96|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Cormorant||Skin of a Cormorant||Cormorant|Pelicaniformes & Phalacrocoracidae : : : Aves : Chordata|Brooks, W. E.|1865|Asia, India, Assam, Mirzapur|1||juvenile||skin|||||||||1
29565|NEWHM : B001.98|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Cormorant||Skin of a Cormorant. Second winter.||Cormorant|Pelicaniformes & Phalacrocoracidae : : : Aves : Chordata|Tully, H.|03/11/1948|UK, England, Northumberland (NE England), Alnwick, Alnmouth||1|juvenile|2nd winter plumage|skin|||||g||||1
29569|NEWHM : B002.02|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-throated Diver||Skin of a Red-throated Diver||Red-throated Diver|Gaviidae : : : Aves : Chordata|Stevens, H.|02/03/1909|Europe, Iceland, Husavik||1|||skin|Stevens, H.|02/03/1909|||||||1
29573|NEWHM : B002.06|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-throated Diver||Skin of a Red-throated Diver||Red-throated Diver|Gaviidae : : : Aves : Chordata|Chapman, Abel|1881-03-26|UK, England, Northumberland (NE England), Holy Island|1||adult|assuming summer plumage|skin|||||||||1
29581|NEWHM : B002.14|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-throated Diver||Skin of a Red-throated Diver||Red-throated Diver|Gaviidae : : : Aves : Chordata|Stevens, H.|01/07/1909|South Greenland, Greenland, Julianehaab|1||||skin|Stevens, H.||||||||1
29609|NEWHM : B002.42|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Brown Booby||Skin of a Brown Booby. Breeding.||Brown Booby|Sulidae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|1955-06-|Seychelles Islands, Amirantes, Desnoeufs Island||1|adult||skin|||||||||1
29622|NEWHM : B002.55|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Cinnamon Bittern||Skin of a Cinnamon Bittern||Cinnamon Bittern|Ixobrychus cinnamomeus : Ardeidae : Pelecaniformes : Aves : Chordata|Stevens, H.|11/06/1904|Asia, India, Upper Assam, North Lakhimpur|1||||skin|Stevens, H.||||||||1
29626|NEWHM : B002.59|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Chinese Little Bittern||Skin of a Chinese Little Bittern||Chinese Little Bittern|Ixobrychus sinensis : Ardeidae : Pelecaniformes : Aves : Chordata|Stevens, H.|28/05/1903|Upper Assam, Dibrugarh, Rungagora|1||||skin|Stevens, H.||||||||1
29678|NEWHM : B003.11|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Oriental Ibis||Skin of an Oriental Ibis||Oriental Ibis|Threskiornithidae : : : Aves : Chordata|Stevens, H.|06/03/1902|India, Linhur, Darbhanga, Chilivara|1||adult||skin|Stevens, H.||||||||1
29803|NEWHM : B004.36|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Greater Flamingo||Skin of a Greater Flamingo. Iris - yellow, feet - red, bill - pink and black tip.||Greater Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|19/07/1953|Africa, Kenya, North End, Lake Bogoria/Hannington|1||adult||skin|||||||||1
29812|NEWHM : B004.45|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - brown, feet - black, bill - dark grey.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|23/03/1953|Africa, Kenya, Crescent Island, Lake Naivasha|1||juvenile||non palearctic skin|||||||||1
29814|NEWHM : B004.47|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. 1 month from breeding.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|26/04/1953|Africa, Kenya, Gilgil, Lake Elmenteita|1||adult||non palearctic skin|||||||||1
29815|NEWHM : B004.48|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - brown, feet - dull purplish and bill - dull red.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|19/07/1953|Africa, Kenya, North End, Lake Bogoria/Hannington|1||juvenile||non palearctic skin|||||||||1
29816|NEWHM : B004.49|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Near breeding, iris - red, feet - red, bill - carmine pink and black.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|16/08/1953|Africa, Kenya, Gilgil, Lake Elmenteita||1|adult||non palearctic skin|||||||||1
29817|NEWHM : B004.50|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - red, feet - red and bill - crimson.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|20/07/1953|Africa, Kenya, North End, Lake Bogoria/Hannington|1||adult||non palearctic skin|||||||||1
29819|NEWHM : B004.52|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - red. feet - red. bill - crimson.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|18/07/1953|Africa, Kenya, North End, Hannington, Lake Bogoria||1|adult||non palearctic skin|||||||||1
29820|NEWHM : B004.53|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - red. feet - red. bill - crimson.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|18/07/1956|Africa, Kenya, North End, Hannington, Lake Bogoria||1|adult||non palearctic skin|||||||||1
29821|NEWHM : B004.54|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - brown, feet - grey with pink tinge, bill - grey with pink tinge.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|11/06/1953|Africa, Kenya, Gilgil, Lake Elmenteita|1||juvenile||non palearctic skin|||||||||1
29823|NEWHM : B004.56|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - red, feet - red, bill - carmine, pink and black. Near breeding.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|16/08/1953|Africa, Kenya, Gilgil, Lake Elmenteita||1|adult||non palearctic skin|||||||||1
29826|NEWHM : B004.59|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Iris - brown. feet - black. bill - dark grey.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, M. W.|23/03/1953|Africa, Kenya, Crescent Island, Lake Naivasha|1||juvenile||non palearctic skin|||||||||1
29827|NEWHM : B004.60|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, M. W.|18/07/1953|Africa, Kenya, North End, Lake Bogoria/Hannington||1|juvenile||non palearctic skin|||||||||1
29828|NEWHM : B004.61|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Flamingo||Non palearctic skin of a Lesser Flamingo. Very near breeding. iris - red. feet - red. bill - carmine, pink, black.||Lesser Flamingo|Phoenicopteridae : : : Aves : Chordata|Ridley, M. W.|16/08/1953|Africa, Kenya, Gilgil, Lake Elmenteita||1|adult||non palearctic skin|||||||||1
29844|NEWHM : B004.77|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Goldeneye||Skin of a Goldeneye||Goldeneye|Anseriformes & Anatidae : : : Aves : Chordata|Forster, R.|1864-02-|UK, England, Co. Durham (NE England), Durham (nr.), White House|1||adult||skin|||||||||1
29953|NEWHM : B005.86|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|King Eider||Skin of a King Eider||King Eider|Anatidae : : : Aves : Chordata|Steenberg|1856|Greenland, North Greenland|1||adult||skin|||||||||1
29957|NEWHM : B005.90|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Common Scoter||Skin of a Common Scoter||Common Scoter|Anatidae : : : Aves : Chordata|Dunbar|1872-05-20|UK, Scotland, Highland Region, Caithness||1|adult||skin|||||||||1
30075|NEWHM : B007.09|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red-breasted Merganser||Skin of a Red-breasted Merganser. Changing from Summer to Winter plumage.||Red-breasted Merganser|Anatidae : : : Aves : Chordata|Adamson, C.|1838-11-||1||adult|summer plumage=winter plumage|skin|||||||||1
30101|NEWHM : B007.35|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Surf Scoter||Non palearctic skin of a Surf Scoter||Surf Scoter|Anatidae : : : Aves : Chordata|Donovan, William|1885-10-14|North America, USA, New York, Schenectady, Niskayuna|1||juvenile||non palearctic skin|||||||||1
30104|NEWHM : B007.38|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Goosander||Skin of a Goosander||Goosander|Anatidae : : : Aves : Chordata|Stevens, H.|20/01/1922|Bhutan (?), Eastern Duars, Bhotan Ghat, River Raidak||1|adult||skin|Stevens, H.||||||||1
30106|NEWHM : B007.40|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|White-headed Duck||Skin of a White-headed Duck||White-headed Duck|Anatidae : : : Aves : Chordata|Chapman, Abel|1883-05-08|Europe, Spain, Andalucia||1|adult||skin|||||||||1
30108|NEWHM : B007.42|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Hooded Merganser||Non palearctic skin of a Hooded Merganser||Hooded Merganser|Anatidae : : : Aves : Chordata|Johnson, A. W.|1896-12-07|North America, USA, California, Lake, Bloody Island Sleugh||1|adult||non palearctic skin|||||||||1
30109|NEWHM : B007.43|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Hooded Merganser||Non palearctic skin of a Hooded Merganser||Hooded Merganser|Anatidae : : : Aves : Chordata|Brett, Walter|1892-01-18|North America, USA, California, Lake, Lakeport|1||adult||non palearctic skin|||||||||1
30138|NEWHM : B007.72|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Partridge (?)||Skin of a Partridge (?) or a Common Partridge (?)||Partridge (?), Common Patridge (?)|Phasianidae : : : Aves : Chordata|Dawson, Ken||UK, England, Tyne and Wear (NE England), Killingworth Park||1|||skin|Walker, M.||||g||||1
30173|NEWHM : B008.07|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Willow Grouse||Skin of a Willow Grouse. Winter plumage.||Willow Grouse|Phasianidae : : : Aves : Chordata|Hancock, John|1873-02-|Europe, Norway|1|||winter plumage|skin|||||||||1
30179|NEWHM : B008.14|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Red Grouse (?)||Skin of a Red Grouse (?) or a British Red Grouse (?)||Red Grouse (?), British Red Grouse (?)|Phasianidae : : : Aves : Chordata|Pumphrey, K.|09/09/1975|UK, England, Northumberland (NE England), Harbottle|1||||skin|Burleigh, D. G.||||g||||1
30205|NEWHM : B008.40|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rock Ptarmigan||Skin of a Rock Ptarmigan. Summer plumage.||Rock Ptarmigan|Phasianidae : : : Aves : Chordata|Proctor, W.||Europe, Iceland||1|adult|summer plumage|skin|||||||||1
30208|NEWHM : B008.43|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rock Ptarmigan||Skin of a Rock Ptarmigan. Winter plumage.||Rock Ptarmigan|Phasianidae : : : Aves : Chordata|Dinesen, G. B.|26/02/1910|North Iceland, Husavik (?)|1|||winter plumage|skin|||||||||1
30211|NEWHM : B008.46|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rock Ptarmigan||Skin of a Rock Ptarmigan. Autumn plumage.||Rock Ptarmigan|Phasianidae : : : Aves : Chordata||1891-09-07|UK, Scotland, Highlands, Starthpeffer, Castle Leod|1||adult|autumn plumage|skin|||||||||1
30228|NEWHM : B008.63|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Rock Ptarmigan||Skin of a Rock Ptarmigan. Summer plumage.||Rock Ptarmigan|Phasianidae : : : Aves : Chordata|Cochrane||The Alps||1|adult|summer plumage|skin|||||||||1
30251|NEWHM : B008.86|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Ruddy-breasted Crake||Skin of a Ruddy-breasted Crake. Iris - vermillion, orbital skin - salmon red, bill - dark olive, upper mandible and lip of lower darker, tarsi - salmon red, claws - pale horny black. Stomach contents vegetable substance and seeds.||Ruddy-Breasted Crake|Rallidae : : : Aves : Chordata|Stevens, H.|11/01/1905|Asia, India, Upper Assam, North Lakhimpur, Gagaldhubie|1||||skin|Stevens, H.||||||||1
30289|NEWHM : B009.24|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Satyr Tragopan||Skin of a Satyr Tragopan||Satyr Tragopan|Phasianidae : : : Aves : Chordata|Stevens, H.|20/02/1912|Nepal, Himalayas, Nepal-Sikkim Frontier, Tonglo|1||juvenile||skin|Stevens, H.||||||||1
30305|NEWHM : B009.40|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Kalij Pheasant||Skin of a Kalij Pheasant||Kalij Pheasant|Phasianidae : : : Aves : Chordata|Stevens, H.|06/04/1912|Nepal, Himalayas, East Nepal, Maikola Valley||1|adult||skin|Stevens, H.||||||||1
30315|NEWHM : B009.50|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Pheasant||Skin of a Pheasant. Female assuming plumage of male.||Pheasant|Phasianidae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|12/01/1948|UK, England, Northumberland (NE England), Blagdon||1|adult|assuming plumage|skin|||||||||1
30373|NEWHM : B010.08|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Common Hill Partridge||Skin of a Common Hill Partridge||Common Hill Partridge|Phasianidae : : : Aves : Chordata|Stevens, H.|17/03/1912|East Nepal, Himalayas, Maikola Valley|1||adult||skin|Stevens, H.||148|mm|||||1
30394|NEWHM : B010.29|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blood Pheasant||Skin of a Blood Pheasant||Blood Pheasant|Phasianidae : : : Aves : Chordata|Stevens, H.|20/03/1917|Sikkim, Sikkim, Karponang|1||adult||skin|Stevens, H.||213|mm|||||1
30397|NEWHM : B010.32|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Blood Pheasant||Skin of a Blood Pheasant||Blood Pheasant|Phasianidae : : : Aves : Chordata|Stevens, H.|22/03/1917|Sikkim, Sikkim, Karponang||1|adult||skin|Stevens, H.||205|mm|||||1
30401|NEWHM : B010.36|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Siberian White Crane||Skin of a Siberian White Crane. Iris - straw coloured, legs - pale pinkish, bill - purplish red, blackish towards tip.||Siberian White Crane|Gruidae : : : Aves : Chordata|Drodtis (?), W. G.|1869-02-22|Asia, India, Punjab, Rahun||1|adult||skin|||||||||1
30409|NEWHM : B010.44|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Little Bustard||Skin of a Little Bustard||Little Bustard|Otididae : : : Aves : Chordata|Chapman, Abel|1883-05-19|Europe, Spain, Andalucia|1||adult||skin|||||||||1
30434|NEWHM : B010.69|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Water Rail||Skin of a Water Rail||Water Rail|Rallidae : : : Aves : Chordata|Wise, Philip|26/02/1981|UK, England, Northumberland (NE England), Warkworth||1|||skin|Morton, Eric|| '40', '35', '44||g||||1
30453|NEWHM : B010.88|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Pheasant-tailed Jacana||Skin of a Pheasant-tailed Jacana. Iris - light brown, bill and tarsi - pale olive green. Winter plumage.||Pheasant-tailed Jacana|Jacanidae : : : Aves : Chordata|Stevens, H.|07/01/1904|Asia, India, Upper Assam, North Lakhimpur, Gagaldhubie|1|||winter plumage|skin|Stevens, H.||||||||1
30501|NEWHM : B011.36|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Moorhen||Skin of a Moorhen||Moorhen|Rallidae : : : Aves : Chordata|Smith, J.|22/05/1972|UK, England, Northumberland (NE England), Wooler|1||adult||skin|Seddon, J. G.||||g||||1
30505|NEWHM : B011.40|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Watercock||Skin of a Watercock||Watercock|Rallidae : : : Aves : Chordata|Stevens, H.|11/03/1902|Asia, India, Upper Assam, Dibrugarh, Rungagora||1|||skin|Stevens, H.||||||||1
30637|NEWHM : B012.72|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Spur-winged Lapwing||Skin of a Spur-winged Lapwing||Spur-winged Lapwing|Charadriidae : : : Aves : Chordata|Stevens, H.|04/01/1906|Asia, India, Upper Assam, Hessamara, Subansiri River||1|adult||skin|Stevens, H.||||||||1
30659|NEWHM : B012.94|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Grey Plover||Skin of a Grey Plover||Grey Plover|Charadriidae : : : Aves : Chordata|Ticehurst, C. B.|25/03/1919|India, Sind, Karachi|1||adult||skin|||||||||1
30727|NEWHM : B013.62|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Pintail Snipe||Skin of a Pintail Snipe||Pintail Snipe|Charadriidae : : : Aves : Chordata|Stevens, H.|1903-03-|Asia, India, Upper Assam, Dibrugarh, River Dibru||1|adult||skin|Stevens, H.||||||||1
30752|NEWHM : B013.87|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Solitary Snipe||Skin of a Solitary Snipe. Iris - hazel, tarsus - pale yellowish olivaceous.||Solitary Snipe|Charadriidae : : : Aves : Chordata|Stevens, H.|14/11/1921|Asia, India, Darjeeling, Tukdah||1|adult||skin|Stevens, H.||160|mm|||||1
30757|NEWHM : B013.92|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Marsh Sandpiper||Skin of a Marsh Sandpiper. Iris - brown, feet - yellowish green and bill - brownish-black.||Marsh Sandpiper|Charadriidae : : : Aves : Chordata|Ridley, The Honourable Matthew W.|26/11/1951|East Africa, Kenya, Gilgil, Lake Elmenteita (south end of)||1|adult||skin|||||||||1
30785|NEWHM : B014.20|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Little Gull||Skin of a Little Gull||Little Gull|Laridae : : : Aves : Chordata|Potts, W. J.|08/12/1959|UK, England, Tyne and Wear (NE England), Blyth and Seaton Sluice (between)||1|juvenile|1st winter plumage|skin|||||||||1
30790|NEWHM : B014.25|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Black-headed Gull||Skin of a Black-headed Gull. Changing from Summer to Winter.||Black-headed Gull|Laridae : : : Aves : Chordata|Hancock, John|1875-09-14|UK, England, Tyne and Wear, Newcastle upon Tyne (nr.)|1||adult|summer plumage=winter plumage|skin|||||||||1
30798|NEWHM : B014.33|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Mediterranean Black-headed Gull||Skin of a Mediterranean Black-headed Gull. Not quite mature. 2nd Summer. The black tips of the first five primaries are probably a mark of age. This state of plumage is not mentioned in bree.||Mediterranean Black-headed Gull|Laridae : : : Aves : Chordata|Robson, T.|1867-04-17|Turkey, Bosphorus, Bebec Bay|1||juvenile|2nd summer plumage|skin|||||||||1
30804|NEWHM : B014.39|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Black-headed Gull||Skin of a Black-headed Gull||Black-headed Gull|Laridae : : : Aves : Chordata|Tynan, A. M.|23/04/1978|UK, England, Northumberland (NE England), Linshiels Lough||1|adult||skin|Walker, M.||||g||||1
30820|NEWHM : B014.55|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Woodcock||Skin of a Woodcock||Woodcock|Charadriidae : : : Aves : Chordata|Patterson, J. E.|08/11/1934|UK, England, Newcastle upon Tyne|1||adult||skin|||||||||1
30826|NEWHM : B014.61|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Ibis-bill||Skin of an Ibis-bill||Ibis-Bill|Charadriidae : : : Aves : Chordata|Stevens, H.|11/12/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo, Runganuddie||1|adult||skin|Stevens, H.||||||||1
30834|NEWHM : B014.69|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Magpie||Skin of a Magpie||Magpie|Corvidae : : : Aves : Chordata|Tully, W.|16/03/1981|UK, England, Tyne and Wear, Newcastle upon Tyne, Backworth||1|||skin|Morton, Eric|| '220', '29', '49||g||||1
30859|NEWHM : B014.94|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Green Sandpiper||Skin of a Green Sandpiper||Green Sandpiper|Charadriidae : : : Aves : Chordata|Wheelwright|1864-06-16|Europe, Sweden, Carlstad||1|adult||skin|||||||||1
30912|NEWHM : B015.47|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Redshank||Skin of a Redshank||Redshank|Charadriidae : : : Aves : Chordata||05/01/1946|UK, England, Northumberland (NE England), Alnwick, Alnmouth||1|adult||skin||| '46||g||||1
30941|NEWHM : B015.76|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Common Snipe||Skin of a Common Snipe||Common Snipe|Charadriidae : : : Aves : Chordata|Stevens, H.|07/01/1904|Asia, India, Upper Assam, North Lakhimpur, Gagaldhubie|1||adult||skin|Stevens, H.||126|mm|||||1
30954|NEWHM : B015.89|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Common Snipe||Skin of a Common Snipe||Common Snipe|Charadriidae : : : Aves : Chordata|Brooks, W. E.|1879-02-13|India, Muddapur||1|adult||skin|||||||||1
30986|NEWHM : B016.21|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Lapwing||Skin of a Lapwing||Lapwing|Charadriidae : : : Aves : Chordata|Adamson, C. M.|20/08/1981|UK, England, Northumberland (NE England), Seaton Sluice|||adult||skin|Morton, Eric|| '103', '25', '54||g||||1
31036|NEWHM : B016.71|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Curlew||Skin of a Curlew. 1st plumage.||Curlew|Charadriidae : : : Aves : Chordata|Browell|1875-10-11|UK, Scotland, Strathclyde (Scotland), Loch Fyne, Tarbert (nr.), West Loch|1||juvenile|1st plumage|skin|||||||||1
31071|NEWHM : B017.06|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Pratincole (?)||Skin of a Pratincoleor (?) or a Collared Pratincole (?)||Pratincole (?), Collared Pratincole (?)|Glareolidae : : : Aves : Chordata|Carr, Captain Oswald|1863-05-18|Malta, The Market|1||adult||skin|||||||||1
31079|NEWHM : B017.14|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Little Pratincole||Skin of a Little Pratincole||Little Pratincole|Glareolidae : : : Aves : Chordata|Stevens, H.|08/05/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo, Rungannudie||1|adult||skin|Stevens, H.||||||||1
31082|NEWHM : B017.17|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Woodcock (?)||Skin of a Woodcock (?) or Eurasian Woodcock (?)||Woodcock (?), Eurasian Woodcock (?)|Charadriidae : : : Aves : Chordata|Moore|21/01/1906|Asia, India, Upper Assam, Dibru District||| 'adult||skin|||199|mm|||||1
