irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
124591|NEWHM : HANM.1.4334|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124592|NEWHM : HANM.1.4335|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124593|NEWHM : HANM.1.4336|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124594|NEWHM : HANM.1.4337|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124595|NEWHM : HANM.1.4338|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell||||||||||||||||||1
124596|NEWHM : HANM.1.4339|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|shell?||||||||||||||||||1
124597|NEWHM : HANM.1.4340|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124598|NEWHM : HANM.1.4341|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124599|NEWHM : HANM.1.4342|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|marine gastropod|||||||||||||||||1
124600|NEWHM : HANM.1.4343|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124601|NEWHM : HANM.1.4344|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|marine gastropod|||||||||||||||||1
124602|NEWHM : HANM.1.4345|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|marine gastropod|||||||||||||||||1
124603|NEWHM : HANM.1.4346|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124604|NEWHM : HANM.1.4347|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
124605|NEWHM : HANM.1.4348|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|marine gastropod|||||||||||||||||1
124606|NEWHM : HANM.1.4349|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
124607|NEWHM : HANM.1.4350|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|marine gastropod|||||||||||||||||1
124608|NEWHM : HANM.1.4351|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124609|NEWHM : HANM.1.4352|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124610|NEWHM : HANM.1.4353|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
124611|NEWHM : HANM.1.4354|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|marine gastropod|||||||||||||||||1
124612|NEWHM : HANM.1.4355|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc|sea snail|||Swollen Olive, Olive snail, Olive shell|Oliva bulbosa : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124614|NEWHM : HANM.1.4357|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc|Sea snail|||Olive snail, Olive shell|Oliva australis : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124615|NEWHM : HANM.1.4358|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc|Sea snail|||Olive snail, Olive shell|Oliva auricularia : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124616|NEWHM : HANM.1.4359|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc|Sea snail|||Olive snail, Olive shell|Oliva araneosa : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124617|NEWHM : HANM.1.4360|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc|Sea snail|||Olive snail, Olive shell|Oliva annulata : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124618|NEWHM : HANM.1.4361|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc|Sea snail|||Olive snail, Olive shell|Oliva acuminata : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124625|NEWHM : HANM.1.4368|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc|sea snail|||Olive snail, Olive shell|Oliva carneola : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
124626|NEWHM : HANM.1.4369|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
124627|NEWHM : HANM.1.4370|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124628|NEWHM : HANM.1.4371|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|marine gastropod|||||||||||||||||1
124629|NEWHM : HANM.1.4372|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124630|NEWHM : HANM.1.4373|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||mollusc shell|marine gastropod|||||||||||||||||1
124631|NEWHM : HANM.1.4374|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|marine gastropod|||||||||||||||||1
124632|NEWHM : HANM.1.4375|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
124640|NEWHM : HANM.1.4383|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell||||||||||||||||||1
124641|NEWHM : HANM.1.4384|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|mollusc shell||||||||||||||||||1
124642|NEWHM : HANM.1.4385|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|mollusc shell||||||||||||||||||1
124643|NEWHM : HANM.1.4386|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell||||||||||||||||||1
124697|NEWHM : HANM.1.4440|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|nassa monile (? - shell?)||||||||||||||||||1
124832|NEWHM : HANM.1.4575|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||13|shell?||||||||||||||||||1
124833|NEWHM : HANM.1.4576|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||14|shell?||||||||||||||||||1
124890|NEWHM : HANM.1.4633|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||19|shell?||||||||||||||||||1
124891|NEWHM : HANM.1.4634|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
124892|NEWHM : HANM.1.4635|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124893|NEWHM : HANM.1.4636|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
124894|NEWHM : HANM.1.4637|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
124895|NEWHM : HANM.1.4638|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
124896|NEWHM : HANM.1.4639|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
124897|NEWHM : HANM.1.4640|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell||||||||||||||||||1
124898|NEWHM : HANM.1.4641|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124899|NEWHM : HANM.1.4642|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
124900|NEWHM : HANM.1.4643|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
124901|NEWHM : HANM.1.4644|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|shell?||||||||||||||||||1
124902|NEWHM : HANM.1.4645|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|shell?||||||||||||||||||1
124903|NEWHM : HANM.1.4646|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||9|shell? ||||||||||||||||||1
124904|NEWHM : HANM.1.4647|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|shell? ||||||||||||||||||1
124905|NEWHM : HANM.1.4648|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124906|NEWHM : HANM.1.4649|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||13|shell?||||||||||||||||||1
124907|NEWHM : HANM.1.4650|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|shell?||||||||||||||||||1
124908|NEWHM : HANM.1.4651|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
124909|NEWHM : HANM.1.4652|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
124910|NEWHM : HANM.1.4653|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124911|NEWHM : HANM.1.4654|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124912|NEWHM : HANM.1.4655|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124913|NEWHM : HANM.1.4656|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124914|NEWHM : HANM.1.4657|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
124915|NEWHM : HANM.1.4658|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124916|NEWHM : HANM.1.4659|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124917|NEWHM : HANM.1.4660|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||marine gastropod mollusc (? - quantity unknown)||||||||||||||||||1
124918|NEWHM : HANM.1.4661|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||marine gastropod mollusc (? - quantity unknown)||||||||||||||||||1
124919|NEWHM : HANM.1.4662|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||marine gastropod mollusc (? - quantity unknown)||||||||||||||||||1
124920|NEWHM : HANM.1.4663|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124921|NEWHM : HANM.1.4664|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124922|NEWHM : HANM.1.4665|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124923|NEWHM : HANM.1.4666|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124924|NEWHM : HANM.1.4667|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|shell?||||||||||||||||||1
124925|NEWHM : HANM.1.4668|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124926|NEWHM : HANM.1.4669|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
124927|NEWHM : HANM.1.4670|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|marine gastropod mollusc||||||||||||||||||1
124928|NEWHM : HANM.1.4671|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|marine gastropod mollusc||||||||||||||||||1
124929|NEWHM : HANM.1.4672|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124930|NEWHM : HANM.1.4673|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124931|NEWHM : HANM.1.4674|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124932|NEWHM : HANM.1.4675|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|marine gastropod mollusc||||||||||||||||||1
124933|NEWHM : HANM.1.4676|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
124934|NEWHM : HANM.1.4677|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
124935|NEWHM : HANM.1.4678|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|shell?||||||||||||||||||1
124936|NEWHM : HANM.1.4679|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
124937|NEWHM : HANM.1.4680|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124938|NEWHM : HANM.1.4681|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124939|NEWHM : HANM.1.4682|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
124940|NEWHM : HANM.1.4683|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124941|NEWHM : HANM.1.4684|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||8|marine gastropod mollusc ||||||||||||||||||1
124942|NEWHM : HANM.1.4685|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
124943|NEWHM : HANM.1.4686|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
124944|NEWHM : HANM.1.4687|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124945|NEWHM : HANM.1.4688|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|marine gastropod mollusc ||||||||||||||||||1
124946|NEWHM : HANM.1.4689|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||8|marine gastropod mollusc ||||||||||||||||||1
124947|NEWHM : HANM.1.4690|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
124948|NEWHM : HANM.1.4691|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124949|NEWHM : HANM.1.4692|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124950|NEWHM : HANM.1.4693|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124951|NEWHM : HANM.1.4694|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
124952|NEWHM : HANM.1.4695|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||12|marine gastropod mollusc ||||||||||||||||||1
124953|NEWHM : HANM.1.4696|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124954|NEWHM : HANM.1.4697|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124955|NEWHM : HANM.1.4698|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
124956|NEWHM : HANM.1.4699|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
124957|NEWHM : HANM.1.4700|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124958|NEWHM : HANM.1.4701|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
124959|NEWHM : HANM.1.4702|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124960|NEWHM : HANM.1.4703|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
124961|NEWHM : HANM.1.4704|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125591|NEWHM : HANM.2.342|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||17|marine gastropod mollusc (17)||||||||||||||||||1
125592|NEWHM : HANM.2.343|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125593|NEWHM : HANM.2.344|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125594|NEWHM : HANM.2.345|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
125595|NEWHM : HANM.2.346|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125596|NEWHM : HANM.2.347|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125597|NEWHM : HANM.2.348|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125598|NEWHM : HANM.2.349|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125599|NEWHM : HANM.2.350|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125600|NEWHM : HANM.2.351|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125601|NEWHM : HANM.2.352|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125602|NEWHM : HANM.2.353|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
125603|NEWHM : HANM.2.354|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125604|NEWHM : HANM.2.355|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125605|NEWHM : HANM.2.356|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125606|NEWHM : HANM.2.357|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
125607|NEWHM : HANM.2.358|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125608|NEWHM : HANM.2.359|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125609|NEWHM : HANM.2.360|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||15|shell?||||||||||||||||||1
125610|NEWHM : HANM.2.361|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||20|shell?||||||||||||||||||1
125611|NEWHM : HANM.2.362|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125612|NEWHM : HANM.2.363|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125613|NEWHM : HANM.2.364|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125614|NEWHM : HANM.2.365|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125615|NEWHM : HANM.2.366|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125616|NEWHM : HANM.2.367|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
125617|NEWHM : HANM.2.368|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125618|NEWHM : HANM.2.369|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|shell?||||||||||||||||||1
125619|NEWHM : HANM.2.370|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125620|NEWHM : HANM.2.371|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
125621|NEWHM : HANM.2.372|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125622|NEWHM : HANM.2.373|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125623|NEWHM : HANM.2.374|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
125624|NEWHM : HANM.2.375|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|marine gastropod mollusc||||||||||||||||||1
125625|NEWHM : HANM.2.376|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||7|shell? ||||||||||||||||||1
125626|NEWHM : HANM.2.377|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||18|shell?||||||||||||||||||1
125627|NEWHM : HANM.2.378|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125628|NEWHM : HANM.2.379|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125629|NEWHM : HANM.2.380|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|shell?||||||||||||||||||1
125630|NEWHM : HANM.2.381|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125631|NEWHM : HANM.2.382|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125632|NEWHM : HANM.2.383|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
125633|NEWHM : HANM.2.384|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|marine gastropod mollusc||||||||||||||||||1
125634|NEWHM : HANM.2.385|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125635|NEWHM : HANM.2.386|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell||||||||||||||||||1
125636|NEWHM : HANM.2.387|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell?||||||||||||||||||1
125637|NEWHM : HANM.2.388|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell||||||||||||||||||1
125638|NEWHM : HANM.2.389|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
125639|NEWHM : HANM.2.390|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
125640|NEWHM : HANM.2.391|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125641|NEWHM : HANM.2.392|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125642|NEWHM : HANM.2.393|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125643|NEWHM : HANM.2.394|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|marine gastropod mollusc||||||||||||||||||1
125644|NEWHM : HANM.2.395|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125645|NEWHM : HANM.2.396|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|shell?||||||||||||||||||1
125646|NEWHM : HANM.2.397|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125647|NEWHM : HANM.2.398|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||marine gastropod mollusc (? - quantity unknown)||||||||||||||||||1
125648|NEWHM : HANM.2.399|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||marine gastropod mollusc (? - quantity unknown)||||||||||||||||||1
125649|NEWHM : HANM.2.400|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||marine gastropod mollusc (? - quantity unknown)||||||||||||||||||1
125650|NEWHM : HANM.2.401|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|shell? ||||||||||||||||||1
125651|NEWHM : HANM.2.402|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125652|NEWHM : HANM.2.403|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
125653|NEWHM : HANM.2.404|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125654|NEWHM : HANM.2.405|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125655|NEWHM : HANM.2.406|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
125656|NEWHM : HANM.2.407|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc||||||||||||||||||1
125657|NEWHM : HANM.2.408|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|shell?||||||||||||||||||1
125658|NEWHM : HANM.2.409|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
