irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
204259|NEWHM : 2009.H1945|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|scrupocellaria reptans : : : :|||||||||||||1
204263|NEWHM : 2009.H1949|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204264|NEWHM : 2009.H1950|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|peltagena paguin : : : :|||||||||||||1
204265|NEWHM : 2009.H1951|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen|seed (?)||||unid : : : :|||||||||||||1
204266|NEWHM : 2009.H1952|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|smittina landsborouii : : : :|||||||||||||1
204267|NEWHM : 2009.H1953|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|electra pilosa : : : :|||||||||||||1
204268|NEWHM : 2009.H1954|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|bugula calathus : : : :|||||||||||||1
204269|NEWHM : 2009.H1955|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|actinotrocha : : : :|||||||||||||1
204270|NEWHM : 2009.H1956|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|tellina : : : :|||||||||||||1
204271|NEWHM : 2009.H1957|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|algorium digitatum : : : :|||||||||||||1
204272|NEWHM : 2009.H1958|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|buccinum undatum : : : :|||||||||||||1
204273|NEWHM : 2009.H1959|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|paphia pallastra : : : :|||||||||||||1
204274|NEWHM : 2009.H1960|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|cima intestinalis : : : :|||||||||||||1
204275|NEWHM : 2009.H1961|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|gomeplox : : : :|||||||||||||1
204277|NEWHM : 2009.H1963|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid|||Annelid| : : : :|||||||||||||1
204279|NEWHM : 2009.H1965|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen|annelid|||Gastle Worm| : : : :|||||||||||||1
204280|NEWHM : 2009.H1966|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|echirus echirus : : : :|||||||||||||1
204281|NEWHM : 2009.H1967|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|diphasia tamarisca : : : :|||||||||||||1
204283|NEWHM : 2009.H1969|Natural Sciences|Invertebrate Zoology|Other Taxa||5|unidentified spirit specimen||||Unidentified|annelids : : : :|||||||||||||1
204285|NEWHM : 2009.H1971|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|crepidula fornicata : : : :|||||||||||||1
204292|NEWHM : 2009.H1978|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid (?)|||Unidentified species| : : : :|||||||||||||1
204293|NEWHM : 2009.H1979|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|cordylus jonesiii : : : :|||||||||||||1
204298|NEWHM : 2009.H1984|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||||||||||||||||1
204299|NEWHM : 2009.H1985|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen|annelid (?)|||||||||||||||||1
204300|NEWHM : 2009.H1986|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen|annelid (?)|||||||||||||||||1
204301|NEWHM : 2009.H1987|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid|||Polychete Annelid| : : : :|||||||||||||1
204302|NEWHM : 2009.H1988|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid||||caeca : : : :|||||||||||||1
204303|NEWHM : 2009.H1989|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204304|NEWHM : 2009.H1990|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204305|NEWHM : 2009.H1991|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nepthus caeca : : : :|||||||||||||1
204306|NEWHM : 2009.H1992|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|doto? fragilus : : : :|||||||||||||1
204307|NEWHM : 2009.H1993|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|eulalia viridis : : : :|||||||||||||1
204308|NEWHM : 2009.H1994|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pomatoaros triqueler : : : :|||||||||||||1
204309|NEWHM : 2009.H1995|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|tritonia bomberyi : : : :|||||||||||||1
204310|NEWHM : 2009.H1995.1|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nephty arrosa : : : :|||||||||||||1
204311|NEWHM : 2009.H1996|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pomatoaros triqueler : : : :|||||||||||||1
204312|NEWHM : 2009.H1997|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|dentalium : : : :|||||||||||||1
204313|NEWHM : 2009.H1998|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nereis pelagica : : : :|||||||||||||1
204314|NEWHM : 2009.H1999|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|limecia cloniqeua : : : :|||||||||||||1
204315|NEWHM : 2009.H2000|Natural Sciences|Invertebrate Zoology|Other Taxa||2|spirit specimen|annelid|||Lug Worm| : : : :|||||||||||||1
204316|NEWHM : 2009.H2001|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid|||Nemetean Worm| : : : :|||||||||||||1
204317|NEWHM : 2009.H2002|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|canitela cripitata : : : :|||||||||||||1
204318|NEWHM : 2009.H2003|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|malaccreos fulquanasa : : : :|||||||||||||1
204319|NEWHM : 2009.H2004|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid|||Lug Worm| : : : :|||||||||||||1
204320|NEWHM : 2009.H2005|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen|annelid|||Lug Worm| : : : :|||||||||||||1
204321|NEWHM : 2009.H2006|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nereis pelasies : : : :|||||||||||||1
204323|NEWHM : 2009.H2008|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid|||||||||||||||||1
204324|NEWHM : 2009.H2009|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ligula : : : :|||||||||||||1
204325|NEWHM : 2009.H2010|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|oligochaetes : : : :|||||||||||||1
204326|NEWHM : 2009.H2011|Natural Sciences|Invertebrate Zoology|Other Taxa||1|invertebrate||||Ragworm| : : : :|||||||||||||1
204327|NEWHM : 2009.H2012|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Slow Worm| : : : :|||||||||||||1
204328|NEWHM : 2009.H2013|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204329|NEWHM : 2009.H2014|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204330|NEWHM : 2009.H2015|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|annelid|||||||||||||||||1
204331|NEWHM : 2009.H2016|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen||||Unidentified species| : : : :|||||||||||||1
204332|NEWHM : 2009.H2017|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|peinereis cultifera : : : :|||||||||||||1
204333|NEWHM : 2009.H2018|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|halosyndina genatinesa : : : :|||||||||||||1
204334|NEWHM : 2009.H2019|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|neptitus hamberg : : : :|||||||||||||1
204335|NEWHM : 2009.H2020|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|nematode|||Unidentified species| : : : :|||||||||||||1
204336|NEWHM : 2009.H2021|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|platyrereis dumerl : : : :|||||||||||||1
204337|NEWHM : 2009.H2022|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|thyonidum commune : : : :|||||||||||||1
204338|NEWHM : 2009.H2023|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|lenngoecia : : : :|||||||||||||1
204339|NEWHM : 2009.H2024|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pharonopsis viridis : : : :|||||||||||||1
204340|NEWHM : 2009.H2025|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ammotrypane anlogaster rathke : : : :|||||||||||||1
204341|NEWHM : 2009.H2026|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nerme grratulus : : : :|||||||||||||1
204342|NEWHM : 2009.H2027|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|annelid : : : :|||||||||||||1
204343|NEWHM : 2009.H2028|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|eueimnadia : : : :|||||||||||||1
204344|NEWHM : 2009.H2029|Natural Sciences|Invertebrate Zoology|Other Taxa||5|unidentified spirit specimen||||Unidentified|panadicerus : : : :|||||||||||||1
204345|NEWHM : 2009.H2030|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|hapalatini : : : :|||||||||||||1
204346|NEWHM : 2009.H2031|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|socanties trideireulatus : : : :|||||||||||||1
204347|NEWHM : 2009.H2032|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nereis pelagica : : : :|||||||||||||1
204348|NEWHM : 2009.H2033|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|eulalia bileneater : : : :|||||||||||||1
204349|NEWHM : 2009.H2034|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|lepeopthtenius : : : :|||||||||||||1
204350|NEWHM : 2009.H2035|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|diastylis rathkei : : : :|||||||||||||1
204351|NEWHM : 2009.H2036|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|chondracanthus : : : :|||||||||||||1
204352|NEWHM : 2009.H2037|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204353|NEWHM : 2009.H2038|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204356|NEWHM : 2009.H2041|Natural Sciences|Invertebrate Zoology|Other Taxa||7|unidentified spirit specimen||||Unidentified|portmus holsatus : : : :|||||||||||||1
204361|NEWHM : 2009.H2046|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|salpa fusiforms : : : :|||||||||||||1
204368|NEWHM : 2009.H2053|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Pinnacles| : : : :|||||||||||||1
204369|NEWHM : 2009.H2054|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
204372|NEWHM : 2009.H2057|Natural Sciences|Invertebrate Zoology|Other Taxa||5|unidentified spirit specimen||||||||||||||||||1
204378|NEWHM : 2009.H2063|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|calalocaris macandroe : : : :|||||||||||||1
204379|NEWHM : 2009.H2064|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|hippolyte polaris : : : :|||||||||||||1
204380|NEWHM : 2009.H2065|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204383|NEWHM : 2009.H2068|Natural Sciences|Invertebrate Zoology|Other Taxa||3|unidentified spirit specimen||||||||||||||||||1
204384|NEWHM : 2009.H2069|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|porcellana longicarnis : : : :|||||||||||||1
204389|NEWHM : 2009.H2074|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|crangour allumanui : : : :|||||||||||||1
204391|NEWHM : 2009.H2076|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|liocarcinus lolasatus : : : :|||||||||||||1
204400|NEWHM : 2009.H2085|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204401|NEWHM : 2009.H2086|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204403|NEWHM : 2009.H2088|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|calliostoma zizyphinum : : : :|||||||||||||1
204404|NEWHM : 2009.H2089|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|crangon vulgaris : : : :|||||||||||||1
204406|NEWHM : 2009.H2091|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|crangon crangon : : : :|||||||||||||1
204408|NEWHM : 2009.H2093|Natural Sciences|Invertebrate Zoology|Other Taxa||3|unidentified spirit specimen||||Unidentified|pandlus borcadis : : : :|||||||||||||1
204409|NEWHM : 2009.H2094|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|galachea anspersa : : : :|||||||||||||1
204411|NEWHM : 2009.H2096|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|eusirius pendantatus : : : :|||||||||||||1
204412|NEWHM : 2009.H2097|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|cranson sculptus : : : :|||||||||||||1
204413|NEWHM : 2009.H2098|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|holplonyk cicada : : : :|||||||||||||1
204416|NEWHM : 2009.H2101|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|annoelisern breusicornis : : : :|||||||||||||1
204417|NEWHM : 2009.H2102|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204418|NEWHM : 2009.H2103|Natural Sciences|Invertebrate Zoology|Other Taxa||5|unidentified spirit specimen||||Unidentified|ptilocheinus pinsuis : : : :|||||||||||||1
204420|NEWHM : 2009.H2105|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|leaner squilla : : : :|||||||||||||1
204422|NEWHM : 2009.H2107|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|sensestes quicticus : : : :|||||||||||||1
204423|NEWHM : 2009.H2108|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|hippolyte securifrons : : : :|||||||||||||1
204424|NEWHM : 2009.H2109|Natural Sciences|Invertebrate Zoology|Other Taxa||4|unidentified spirit specimen||||Unidentified|leander squilla : : : :|||||||||||||1
204425|NEWHM : 2009.H2110|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204426|NEWHM : 2009.H2111|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|coryphublennius galerita : : : :|||||||||||||1
204429|NEWHM : 2009.H2114|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|leucosolenia complicata : : : :|||||||||||||1
204431|NEWHM : 2009.H2116|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|arachnid|||Mite (?), tick (?)| : : : :|||||||||||||1
204432|NEWHM : 2009.H2117|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen|||||pyenogonids : : : :|||||||||||||1
204433|NEWHM : 2009.H2118|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|arachnid|||||||||||||||||1
204434|NEWHM : 2009.H2119|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204435|NEWHM : 2009.H2120|Natural Sciences|Invertebrate Zoology|Other Taxa||10|unidentified spirit specimen||||Unidentified|phoronopsis viridis : : : :|||||||||||||1
204437|NEWHM : 2009.H2122|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|menibranioira pilosa : : : :|||||||||||||1
204438|NEWHM : 2009.H2123|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|chaetopterus variopedatus : : : :|||||||||||||1
204440|NEWHM : 2009.H2125|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|flustzella lispida : : : :|||||||||||||1
204441|NEWHM : 2009.H2126|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|tubularia indinnisa : : : :|||||||||||||1
204442|NEWHM : 2009.H2127|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|urothoe : : : :|||||||||||||1
204444|NEWHM : 2009.H2129|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|flustra securifrons : : : :|||||||||||||1
204449|NEWHM : 2009.H2134|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|haustorius arenarius : : : :|||||||||||||1
204450|NEWHM : 2009.H2135|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|fulgur cavica : : : :|||||||||||||1
204451|NEWHM : 2009.H2136|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|perioculoides longimanis : : : :|||||||||||||1
204452|NEWHM : 2009.H2137|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|phyllosoma jasus : : : :|||||||||||||1
204453|NEWHM : 2009.H2138|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|bathyporeia gammarella : : : :|||||||||||||1
204454|NEWHM : 2009.H2139|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|caprella linearis : : : :|||||||||||||1
204455|NEWHM : 2009.H2140|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|podalirius typicus : : : :|||||||||||||1
204456|NEWHM : 2009.H2141|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|orchestia gammarella : : : :|||||||||||||1
204457|NEWHM : 2009.H2142|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|lithodes maria : : : :|||||||||||||1
204459|NEWHM : 2009.H2144|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|chiajei : : : :|||||||||||||1
204461|NEWHM : 2009.H2146|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|henricia perfarata : : : :|||||||||||||1
204464|NEWHM : 2009.H2149|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|venus stricatula : : : :|||||||||||||1
204465|NEWHM : 2009.H2150|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|alcyonidium gelatinosum : : : :|||||||||||||1
204466|NEWHM : 2009.H2151|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|henricia sanguinolenta : : : :|||||||||||||1
204467|NEWHM : 2009.H2152|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|antedon bitida : : : :|||||||||||||1
204468|NEWHM : 2009.H2153|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204471|NEWHM : 2009.H2156|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||scalpellum vulgare : : : :|||||||||||||1
204473|NEWHM : 2009.H2158|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||unidentified : : : :|||||||||||||1
204475|NEWHM : 2009.H2160|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||odes putus ? : : : :|||||||||||||1
204478|NEWHM : 2009.H2163|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||menbra : : : :|||||||||||||1
204479|NEWHM : 2009.H2164|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204480|NEWHM : 2009.H2165|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||edis papillose : : : :|||||||||||||1
204481|NEWHM : 2009.H2166|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||scaphander lignarius : : : :|||||||||||||1
204482|NEWHM : 2009.H2167|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||squeonyne exmia : : : :|||||||||||||1
204483|NEWHM : 2009.H2168|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|tellina fabula : : : :|||||||||||||1
204484|NEWHM : 2009.H2169|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|talibrus saltatos : : : :|||||||||||||1
204485|NEWHM : 2009.H2170|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||arudice palchra : : : :|||||||||||||1
204486|NEWHM : 2009.H2171|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||escharoider coccinea : : : :|||||||||||||1
204487|NEWHM : 2009.H2172|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|venus striatula : : : :|||||||||||||1
204488|NEWHM : 2009.H2173|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||lepidochi tonida : : : :|||||||||||||1
204489|NEWHM : 2009.H2174|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||jassa falcata : : : :|||||||||||||1
204490|NEWHM : 2009.H2175|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||ebala cranch : : : :|||||||||||||1
204491|NEWHM : 2009.H2176|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||pandalina brevirostris : : : :|||||||||||||1
204492|NEWHM : 2009.H2177|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||philinescarbra : : : :|||||||||||||1
204494|NEWHM : 2009.H2179|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pisidia longicornis : : : :|||||||||||||1
204495|NEWHM : 2009.H2180|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||philora : : : :|||||||||||||1
204496|NEWHM : 2009.H2181|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||coprella linearis : : : :|||||||||||||1
204497|NEWHM : 2009.H2182|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||ficulina ficus : : : :|||||||||||||1
204498|NEWHM : 2009.H2183|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||Unidentified species| : : : :|||||||||||||1
204499|NEWHM : 2009.H2184|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||nucula nucleus : : : :|||||||||||||1
204500|NEWHM : 2009.H2185|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||correla parallelogramma : : : :|||||||||||||1
204502|NEWHM : 2009.H2187|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||anphiura chiajei : : : :|||||||||||||1
204503|NEWHM : 2009.H2188|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||parajassa pelagica : : : :|||||||||||||1
204504|NEWHM : 2009.H2189|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||bugula flabellata : : : :|||||||||||||1
204505|NEWHM : 2009.H2190|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||dudge : : : :|||||||||||||1
204506|NEWHM : 2009.H2191|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|lyensia norwegica : : : :|||||||||||||1
204507|NEWHM : 2009.H2192|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||dinemoura producta : : : :|||||||||||||1
204508|NEWHM : 2009.H2193|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|camdiao gordoni : : : :|||||||||||||1
204509|NEWHM : 2009.H2194|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|sabinea carinata : : : :|||||||||||||1
204510|NEWHM : 2009.H2195|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|ascidia mestula : : : :|||||||||||||1
204511|NEWHM : 2009.H2196|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pecter islandicus : : : :|||||||||||||1
204512|NEWHM : 2009.H2197|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|asoidia venosa : : : :|||||||||||||1
