irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
138647|NEWHM : HANM.5.2117|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
138652|NEWHM : HANM.5.2122|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||coronoceras deffneri||Coronoceras deffneri.|||||||||||||||||||1
138654|NEWHM : HANM.5.2124|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||coroniceras rotiforme||Coroniceras rotiforme.|||||||||||||||||||1
138655|NEWHM : HANM.5.2125|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
138656|NEWHM : HANM.5.2126|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil ammonite||Arnioceras semicostatum.|||||||||||||||||||1
138657|NEWHM : HANM.5.2127|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||cast||Rubber cast of bone.|||||||||||||||||||1
138715|NEWHM : HANM.5.2185|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Homostius milleri||Homostius milleri.|||||||||||||||||||1
138716|NEWHM : HANM.5.2186|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil fish||Osteolepis macrolepidotus.|||||||||||||||||||1
138717|NEWHM : HANM.5.2187|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Cheiracanthus murchisoni||Cheiracanthus murchisoni.|||||||||||||||||||1
138718|NEWHM : HANM.5.2188|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Cheiracanthus murchisoni||Cheiracanthus murchisoni.|||||||||||||||||||1
138719|NEWHM : HANM.5.2189|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil fish||Osteolepis sp.|||||||||||||||||||1
138720|NEWHM : HANM.5.2190|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil fish||Osteolepis macrolepidotus.|||||||||||||||||||1
138756|NEWHM : HANM.5.2226|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Schizophoria resupinata||Schizophoria resupinata.|||||||||||||||||||1
138757|NEWHM : HANM.5.2227|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil bivalve||Mytilus sp.|||||||||||||||||||1
138758|NEWHM : HANM.5.2228|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Orthis sp.|||||||||||||||||||1
138759|NEWHM : HANM.5.2229|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil||Schizophoria resupinata.|||||||||||||||||||1
138762|NEWHM : HANM.5.2232|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Schellwienella cf. radiatus||Schellwienella cf. radiatus.|||||||||||||||||||1
138763|NEWHM : HANM.5.2233|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Schellwienella cremistria||Schellwienella cremistria.|||||||||||||||||||1
138764|NEWHM : HANM.5.2234|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Schellwienella crenistria.|||||||||||||||||||1
138765|NEWHM : HANM.5.2235|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Schizophoria resupinata||Schizophoria resupinata.|||||||||||||||||||1
138766|NEWHM : HANM.5.2236|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|Schizophoria resupinata||Schizophoria resupinata.|||||||||||||||||||1
138768|NEWHM : HANM.5.2238|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Lingula scotica.|||||||||||||||||||1
138769|NEWHM : HANM.5.2239|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Lingula mytiloides||Lingula mytiloides.|||||||||||||||||||1
138770|NEWHM : HANM.5.2240|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Lingula mytiloides.|||||||||||||||||||1
138771|NEWHM : HANM.5.2241|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|fossil brachiopod||Martinia glabra.|||||||||||||||||||1
138772|NEWHM : HANM.5.2242|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|Martinothyris lineata (5)||Martinothyris lineata.|||||||||||||||||||1
138773|NEWHM : HANM.5.2243|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|fossil brachiopod||Spirifer striatus.|||||||||||||||||||1
138775|NEWHM : HANM.5.2245|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|fossil brachiopod||Spirifer striatus.|||||||||||||||||||1
138776|NEWHM : HANM.5.2246|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|fossil brachiopod||Spirifers.|||||||||||||||||||1
138777|NEWHM : HANM.5.2247|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Martinia glabra.|||||||||||||||||||1
138778|NEWHM : HANM.5.2248|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Pustula pustulosa.|||||||||||||||||||1
138779|NEWHM : HANM.5.2249|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Spirifer striatus.|||||||||||||||||||1
138780|NEWHM : HANM.5.2250|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Martinia glabra.|||||||||||||||||||1
138781|NEWHM : HANM.5.2251|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|Martinia glabra||Martinia glabra.|||||||||||||||||||1
138782|NEWHM : HANM.5.2252|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|fossil brachiopod||Martinia glabra.|||||||||||||||||||1
138783|NEWHM : HANM.5.2253|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|Martinothyris lineata (5)||Martinothyris lineata.|||||||||||||||||||1
138784|NEWHM : HANM.5.2254|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|Martinothyris sp. and Spirifer sp.||Martinothyris sp. and Spirifer sp.|||||||||||||||||||1
138785|NEWHM : HANM.5.2255|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Leptana distorta||Leptana distorta.|||||||||||||||||||1
138786|NEWHM : HANM.5.2256|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|4|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138787|NEWHM : HANM.5.2257|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|13|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138788|NEWHM : HANM.5.2258|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Dictyoclostus semireticulatus.||||||||||UK, England, Northumberland (NE England), Stanton|||||||||1
138789|NEWHM : HANM.5.2259|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138790|NEWHM : HANM.5.2260|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138791|NEWHM : HANM.5.2261|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138792|NEWHM : HANM.5.2262|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138793|NEWHM : HANM.5.2263|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Dictyoclostus semireticulatus.|||||||||||||||||||1
138794|NEWHM : HANM.5.2264|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes cf. hardrensis.|||||||||||||||||||1
138796|NEWHM : HANM.5.2266|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|fossil brachiopod||Productus sp.|||||||||||||||||||1
138797|NEWHM : HANM.5.2267|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138798|NEWHM : HANM.5.2268|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138799|NEWHM : HANM.5.2269|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|6|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138800|NEWHM : HANM.5.2270|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138801|NEWHM : HANM.5.2271|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes sp. (?) fragments|||||||||||||||||||1
138802|NEWHM : HANM.5.2272|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Rugosochonetes hardrensis|||||||||||||||||||1
138803|NEWHM : HANM.5.2273|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified. Quantity unknown|||||||||||||||||||1
138804|NEWHM : HANM.5.2274|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138805|NEWHM : HANM.5.2275|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138806|NEWHM : HANM.5.2276|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Rugosochonetes hardrensis.|||||||||||||||||||1
138807|NEWHM : HANM.5.2277|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Chonetes papilionacea.|||||||||||||||||||1
138808|NEWHM : HANM.5.2278|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Cast of Chonetes.|||||||||||||||||||1
138809|NEWHM : HANM.5.2279|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|13|fossil brachiopod||Chonetes hardrensis.|||||||||||||||||||1
138810|NEWHM : HANM.5.2280|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|fossil brachiopod||Brachythyris.|||||||||||||||||||1
138811|NEWHM : HANM.5.2281|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Brachythyris||Brachythyris.|||||||||||||||||||1
138812|NEWHM : HANM.5.2282|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Gigantoproductus giganteus.|||||||||||||||||||1
138813|NEWHM : HANM.5.2283|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138814|NEWHM : HANM.5.2284|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus productus.|||||||||||||||||||1
138815|NEWHM : HANM.5.2285|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus productus.|||||||||||||||||||1
138816|NEWHM : HANM.5.2286|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|fossil brachiopod||Productus productus.|||||||||||||||||||1
138817|NEWHM : HANM.5.2287|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Productus martini (quantity unknown)||Productus martini.|||||||||||||||||||1
138818|NEWHM : HANM.5.2288|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus martina.|||||||||||||||||||1
138819|NEWHM : HANM.5.2289|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Linoproductus. (number 1874 collection Cookson)|||||||||||||||||||1
138820|NEWHM : HANM.5.2290|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Linoproductus.|||||||||||||||||||1
138821|NEWHM : HANM.5.2291|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus lobatus.|||||||||||||||||||1
138822|NEWHM : HANM.5.2292|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|fossil brachiopod||Productus scabriculus.|||||||||||||||||||1
138823|NEWHM : HANM.5.2293|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus sp.|||||||||||||||||||1
138824|NEWHM : HANM.5.2294|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Productus sp. (quantity unknown)||Productus sp.|||||||||||||||||||1
138825|NEWHM : HANM.5.2295|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Productus martini (quantity unknown)||Productus martini.|||||||||||||||||||1
138826|NEWHM : HANM.5.2296|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|7|Productus martini (7)||Productus martini.|||||||||||||||||||1
138827|NEWHM : HANM.5.2297|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified||Unidentified.|||||||||||||||||||1
138828|NEWHM : HANM.5.2298|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138829|NEWHM : HANM.5.2299|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Gigantoproductus giganteus.|||||||||||||||||||1
138830|NEWHM : HANM.5.2300|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Productus sp. (?) (quantity unknown)||Productus sp.|||||||||||||||||||1
138831|NEWHM : HANM.5.2301|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productid brachiopod.|||||||||||||||||||1
138832|NEWHM : HANM.5.2302|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus sp.|||||||||||||||||||1
138833|NEWHM : HANM.5.2303|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus craigmarkensis.|||||||||||||||||||1
138834|NEWHM : HANM.5.2304|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus.|||||||||||||||||||1
138835|NEWHM : HANM.5.2305|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus sp.|||||||||||||||||||1
138836|NEWHM : HANM.5.2306|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Productus||Productus.|||||||||||||||||||1
138837|NEWHM : HANM.5.2307|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|5|Productus punctatus (5)||Productus punctatus.|||||||||||||||||||1
138838|NEWHM : HANM.5.2308|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus costatus.|||||||||||||||||||1
138839|NEWHM : HANM.5.2309|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus pratteni.|||||||||||||||||||1
138840|NEWHM : HANM.5.2310|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|10|fossil brachiopod||Productus sp.|||||||||||||||||||1
138841|NEWHM : HANM.5.2311|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Pustula pustulosa.|||||||||||||||||||1
138842|NEWHM : HANM.5.2312|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus aspen.|||||||||||||||||||1
138843|NEWHM : HANM.5.2313|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Orbiculoides.|||||||||||||||||||1
138844|NEWHM : HANM.5.2314|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Cast of Productus martini.|||||||||||||||||||1
138845|NEWHM : HANM.5.2315|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Echinoconchus punctatus||Echinoconchus punctatus.|||||||||||||||||||1
138846|NEWHM : HANM.5.2316|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Productus punctatus||Productus punctatus.|||||||||||||||||||1
138847|NEWHM : HANM.5.2317|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|unidentified||Unidentified.|||||||||||||||||||1
138848|NEWHM : HANM.5.2318|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus.|||||||||||||||||||1
138849|NEWHM : HANM.5.2319|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|4|fossil brachiopod||Productus giganteus.|||||||||||||||||||1
138850|NEWHM : HANM.5.2320|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||cast||Cast of Productus concinnus.|||||||||||||||||||1
138851|NEWHM : HANM.5.2321|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus.|||||||||||||||||||1
138852|NEWHM : HANM.5.2322|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|4|unidentified||Unidentified.|||||||||||||||||||1
138853|NEWHM : HANM.5.2323|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus sp.|||||||||||||||||||1
138854|NEWHM : HANM.5.2324|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138855|NEWHM : HANM.5.2325|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138856|NEWHM : HANM.5.2326|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Productus symmetricus.|||||||||||||||||||1
138857|NEWHM : HANM.5.2327|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Rhynchonella sp.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138858|NEWHM : HANM.5.2328|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Spirifera kentuckyana||Spirifera kentuckyana.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138859|NEWHM : HANM.5.2329|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||Productus muricata||Productus muricata.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138860|NEWHM : HANM.5.2330|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Athyris differentia||Athyris differentia.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138861|NEWHM : HANM.5.2331|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Athyris subtilita||Athyris subtilita.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138862|NEWHM : HANM.5.2332|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138863|NEWHM : HANM.5.2333|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Terebratula sufflata.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138864|NEWHM : HANM.5.2334|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Terebratula subtilita.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138865|NEWHM : HANM.5.2335|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Athyris sublamellosa||Athyris sublamellosa.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138866|NEWHM : HANM.5.2336|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Productus wabaskensis||Productus wabaskensis.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138867|NEWHM : HANM.5.2337|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Athyris subtilita||Athyris subtilita.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138868|NEWHM : HANM.5.2338|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Retzia subglobosa||Retzia subglobosa.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138869|NEWHM : HANM.5.2339|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil brachiopod||Productus splendens.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138870|NEWHM : HANM.5.2340|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|Spirifera sp.||Spirifera sp.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138871|NEWHM : HANM.5.2341|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil brachiopod||Athyris subquadrata.||||||||||||||||||possibly links to NEWHM : HANM.5.2327 - NEWHM : HANM.5.2341, but this needs to be confirmed|1
138872|NEWHM : HANM.5.2342|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|compressed Stenomyelon||Compressed Stenomyelon.|||||||||||||||||||1
138873|NEWHM : HANM.5.2343|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||fossil?||Identification illegible.|||||||||||||||||||1
138874|NEWHM : HANM.5.2344|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138875|NEWHM : HANM.5.2345|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|unidentified||Unidentified.|||||||||||||||||||1
138876|NEWHM : HANM.5.2346|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138877|NEWHM : HANM.5.2347|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|Sphoenonites||Sphoenonites.|||||||||||||||||||1
138878|NEWHM : HANM.5.2348|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
138879|NEWHM : HANM.5.2349|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
139075|NEWHM : HANM.5.2580|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil fish||Lepidotus semiserratus (North Yorkshire?).||Jurassic & Lias (Upper)||Jet Rock||||Smith, Emma|||||||||||1
139078|NEWHM : HANM.5.2583|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil plant||Lepidodendron|||||||||||||||||||2
139202|NEWHM : HANM.5.2730|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|13|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
139219|NEWHM : HANM.5.2747|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil crinoid||Unidentified crinoid.|||||||||||||||||||1
139220|NEWHM : HANM.5.2748|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil crinoid||Unidentified crinoid.|||||||||||||||||||1
139221|NEWHM : HANM.5.2749|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil crinoid||Woodocrinus.|||||||||||||||||||1
139222|NEWHM : HANM.5.2750|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|2|fossil crinoid||Unidentified crinoid.|||||||||||||||||||1
139237|NEWHM : HANM.5.2765|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil fish||Crossopterygian? (jaw)|||||||||||||||||||1
139238|NEWHM : HANM.5.2801|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified||Unidentified.|||||||||||||||||||1
139256|NEWHM : HANM.5.2819|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil|fragment|Goniopharis.|||||||||||||||||||1
139295|NEWHM : HANM.5.2858|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
139296|NEWHM : HANM.5.2859|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|3|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
139312|NEWHM : HANM.5.2875|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|4|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
139313|NEWHM : HANM.5.2876|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|fossil||Worn specimens of kirkbya costata.|||||||||||||||||||1
139314|NEWHM : HANM.5.2877|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
139315|NEWHM : HANM.5.2878|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
139316|NEWHM : HANM.5.2879|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers||unidentified specimen||Unidentified specimen. Quantity unknown|||||||||||||||||||1
139317|NEWHM : HANM.5.2880|Natural Sciences|Palaeobiology|GNM: Hancock Temporary Numbers|1|unidentified specimen||Unidentified specimen.|||||||||||||||||||1
