irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
81080|NEWHM : G04.82|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish|vertebra|Vertebra.||Carboniferous||Coal Measures Group & Low Main Seam|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81082|NEWHM : G04.84|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish|cleithrum|Cleithrum.||Carboniferous||Coal Measures Group & Low Main Seam|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81083|NEWHM : G04.85|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Cleithrum.||Carboniferous||Coal Measures Group & Low Main Seam|, Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81103|NEWHM : G05.05|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Crushed and distorted humerus.||Carboniferous & Westphalian B||Coal Measures Group & Low Main Seam|strepsodus & sauroides, Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
81637|NEWHM : G10.38|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Maxilla.||Carboniferous||Coal Measures Group|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Cramlington|Cramlington Colliery||||||||1
81906|NEWHM : G15.45|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Distal end of right lower jaw ramus.||Carboniferous (Late)||Coal Measures Group & Low Main Seam|megalocephalus & sp., Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : :||Atthey, Thomas (?)||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
82846|NEWHM : G24.81|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Carboniferous||Coal Measures Group & Low Main Seam|platysomus & rotundus, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||13.8|9.3|0.6||||1
83006|NEWHM : G26.42|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|21|fossil fish||Specimen of a fossil fish, Acentrophorus varians Kirkby, collected from the Concretionary Limestone of Late Permian, Zechstein (Durham Province), EZ2 age from Fulwell Hill, Sunderland, Tyne and Wear (NE England). Collected by James Walter Kirkby.|Acentrophorus varians was a small fish, about the same size as a sardine. It lived in the Zechstein sea (a warm tropical sea), 250 million years ago. Acentophorus was adapted to survive in the very salty water. It was probably a scavenger and fed from the remains of other dead fish. It had tiny sharp, pointed teeth for tearing flesh, but was one of the smallest fish in the sea at that time and was therefore probably not a predator.|Permian (Late) & Zechstein (Durham Province) & EZ2 / 248 - 256 my||Concretionary Limestone|acentrophorus & varians (kirkby), Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby, James Walter||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||2
83259|NEWHM : G30.62|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Name means saddle-back diamond-shaped fish.||Tertiary & Eocene (Middle)|||ephippus & rhombus (blainville), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||Europe, Italy, Verona, Monte Bolca|||||||||2
83262|NEWHM : G30.65|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Name means large-eyed fish with mangling knob-like teeth.||Tertiary & Eocene (Middle)|||sparnodus & macrophthalmus, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||Europe, Italy, Verona, Monte Bolca|||||||||1
83264|NEWHM : G30.67|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal|Mammoth|Molar.||Quaternary & Pleistocene|||, Animalia & Chordata & Vertebrata & Mammalia|Animalia & Chordata & Vertebrata & Mammalia : : : Mammalia : Chordata||Thompson, Thomas|1906|UK, England|||||||||1
83268|NEWHM : G30.71|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal||Milk tooth.||Quaternary & Pleistocene|||Elephas, Elephas (Palaeoloxodon)|Elephas (Palaeoloxodon) : Elephantidae : Proboscidea : Mammalia : Chordata||Alexander, Captain H.|1838|no locality data|||||||||1
83269|NEWHM : G30.72|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal||Mammal||Quaternary & Pleistocene|||, Animalia & Chordata & Vertebrata & Mammalia|Animalia & Chordata & Vertebrata & Mammalia : : : Mammalia : Chordata||Loftus, William K.||no locality data|||||||||1
83273|NEWHM : G30.76|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal||Mammal||Tertiary & Pliocene|||mammut & americanus, Animalia & Chordata & Vertebrata & Mammalia|Animalia & Chordata & Vertebrata & Mammalia : : : :||Redford, B.|1933|North America, USA, Florida, Hillsborough, Tampa||||10.5|||||1
83292|NEWHM : G30.95|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Tertiary & Eocene||London Clay Formation|otodus & obliquus (agassiz), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Loftus, William K.||UK, England, Kent (SE England), Sheppey|||||||||1
83293|NEWHM : G30.96|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Tertiary & Eocene|||, Animalia & Chordata & Vertebrata & Pisces & Elasmobranchii & (Chondrichthges)|Animalia & Chordata & Vertebrata & Pisces & Elasmobranchii & (Chondrichthges) : : : :||Loftus, William K.||no locality data|||||||||1
83535|NEWHM : G33.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Tertiary & Eocene|||Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Loftus, William K.||Europe, France, Paris Basin|||||||||1
83647|NEWHM : G34.59|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Tertiary & Eocene|||Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Cookson||Europe, Italy, Verona, Monte Bolca|||20.9|12.3|2||||1
83648|NEWHM : G34.60|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Counterpart of G30.63, name means ancient fish like a small jar.||Tertiary & Eocene|||seriola & prisca (agassiz), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Cookson||Europe, Italy, Verona, Monte Bolca|||||||||1
83652|NEWHM : G34.64|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish , Knightia eoceana Cope, collected from the Green River Formation (?) of Tertiary, Early - Middle Eocene, Ypresian - Lutetian (?) age from Green River, Wyoming, USA.|This freshwater fossil fish comes from the Green River Formation in the USA, one of the worlds 'super fossil sites'. It is the state fossil of Wyoming, and was named after the first state geologist, Wilbur Clinton Knight. Knightia is a relative of the present day herring, and grew to a length of 10 to 25 centimetres. It lived in large shoals. The fish population died out very abruptly and large numbers were preserved in the fine-grained lake sediments.|Tertiary & Eocene & Ypresian - Lutetian (?) / 40 - 55 my (?)||Green River Formation (?)|knightia & eoceana (cope), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||North America, USA, Wyoming, Sweetwater, Green River|||||||||1
83688|NEWHM : G35.01|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Cretaceous||Greensand Formation (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, England, Cambridgeshire (SE England), Cambridge|||9.2|4.5|3.3||||2
83689|NEWHM : G35.02|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Cretaceous||Greensand Formation (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, England, Cambridgeshire (SE England), Cambridge|||12.4|2.8|2.9||||1
83690|NEWHM : G35.03|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Cretaceous||Greensand Formation (Upper)|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, England, Cambridgeshire (SE England), Cambridge|||4.6|1.5|1.2||||1
83818|NEWHM : G36.31|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Reptile||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia & Dinosauria|Animalia & Chordata & Vertebrata & Reptilia & Dinosauria : : : Reptilia : Chordata|||1844|UK, England, Hampshire (SE England), Isle of Wight, Brook|||9.9|6.8|5.1||||1
83819|NEWHM : G36.32|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Head of long bone.||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia & Dinosauria|Animalia & Chordata & Vertebrata & Reptilia & Dinosauria : : : Reptilia : Chordata|||1844|UK, England, Hampshire (SE England), Isle of Wight, Brook|||9.9|9.2|8.8||||2
83824|NEWHM : G36.37|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile|Dinosaur|Vertebra.||Cretaceous||Greensand Group|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata||||UK, England, Bedfordshire (SE England), Polton|||2.5|1.5|1.6||||2
83833|NEWHM : G36.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Caudal.||Cretaceous||Greensand Group|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata||||UK, England, Bedfordshire (SE England), Polton|||11.3|8|2.6||||1
83848|NEWHM : G36.62|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Vertebral centrum in vertico-transverse section.||Cretaceous||Greensand Group|, Animalia & Chordata & Vertebrata & Reptilia & Dinosauria|Animalia & Chordata & Vertebrata & Reptilia & Dinosauria : : : Reptilia : Chordata||||UK, England, Bedfordshire (SE England), Polton|||10.7|6.4|3.6||||2
84015|NEWHM : G38.45|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Bone.||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia & Dinosauria|Animalia & Chordata & Vertebrata & Reptilia & Dinosauria : : : Reptilia : Chordata||||UK, England, West Sussex (SE England), Crawley, Tilgate Forest|||16.3|9.8|7.3||||1
84017|NEWHM : G38.47|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile|Dinosaur|Vertebra.||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata|||1844|UK, England, Hampshire (SE England), Isle of Wight, Brook|||12.2|7.9|6.1||||1
84018|NEWHM : G38.48|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile|Dinosaur|Bone.||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata|||1844|UK, England, Hampshire (SE England), Isle of Wight, Brook|||13.8|12.1|6.5||||1
84027|NEWHM : G38.58|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Neural spine.||Cretaceous||Greensand Group & Phosphate Beds|, Animalia & Chordata & Vertebrata & Reptilia & Dinosauria|Animalia & Chordata & Vertebrata & Reptilia & Dinosauria : : : Reptilia : Chordata||||UK, England, Bedfordshire (SE England), Polton|||12.9|8.2|8||||2
84028|NEWHM : G38.59|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Foot bone.||Cretaceous||Greensand Group & Phosphate Beds|, Animalia & Chordata & Vertebrata & Reptilia & Dinosauria|Animalia & Chordata & Vertebrata & Reptilia & Dinosauria : : : Reptilia : Chordata||||UK, England, Bedfordshire (SE England), Polton|||||||||1
84031|NEWHM : G38.62|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Vertebra.||Cretaceous||Greensand Group & Phosphate Beds|, Ichthyosauria|Ichthyosauria : : Ichthyosauria : Reptilia : Chordata||||UK, England, Bedfordshire (SE England), Polton|||||||||1
84607|NEWHM : G44.44|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fossil Fish distorted in slate||Carboniferous|||teleost & palaeoniscid (?), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Dunn, John (?)||UK, England, Northumberland (NE England), Broomhope Shale Heaps (lower end of steel works ?)|||||||||1
84797|NEWHM : G46.35|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|trace fossil||Specimen of a fossil trace fossil, Chondrites sp., collected from the Skiddaw Group of Early Ordovician, Arenig (?) age from Randale Beck (?), Cumbria (NW England). Collected by John Jeffrey.|We do not know what animals made these fossilised burrows. They would have lived within the soft mud on the seabed, tunnelling and making the burrows as they searched for food. The burrows were then filled by mud of a different colour. Eventually the mud turned into mudstone and then into slate and the burrows became fossilised.|Ordovician (Early) & Arenig (?) / 470 - 485 my (?)||Skiddaw Group|Trace Fossil (burrows), chondrites & sp., Animalia & Chordata & Vertebrata|Animalia & Chordata & Vertebrata : : : :||Jeffrey, John||UK, England, Cumbria (NW England), Randale Beck (?)|||||||||1
84852|NEWHM : G46.91|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish , Dipterus valenciennesi, collected from the Middle Old Red Sandstone of Devonian age from Banniskirk Quarry, Caithness, Scotland. Collected by Rev G.C. Abbs (?).|Dipterus is a primitive lungfish that was able to breathe air. It probably lived in water that didn't contain much oxygen. The body of this fish was covered with rounded scales, that show up very clearly on this fossil. Dipterus is related to modern lungfish that live in rivers in Africa, Australia and South America.|Devonian / 383 - 394 my||Old Red Sandstone (Middle)|dipterus & valenciennesi, Sarcopterygii & Dipnoi (After Romer)|Sarcopterygii & Dipnoi (After Romer) : : : : Chordata||Abbs, G. C.||UK, Scotland, Caithness (Scotland)|Banniskirk Quarry||||||||1
85054|NEWHM : G48.94|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Ischnacanthus gracilis, collected from the Lower Old Red Sandstone of Devonian age from Turin Hill, Forfarshire (Scotland). Collected by J. Powrie.|Ischnacanthus gracilis was a fish that had a long, scaly body. This fish had two narrow dorsal spines, one either side of and just behind its head. It was a predatory (hunting) fish, and probably lived in Lake Forfar in Angus, Scotland, a fresh-water lake surrounded by volcanoes. In this specimen the fossil is the dark area, The deep grooves around it are where tools have been used to chisel away the rock.|Devonian / 394 - 418 my||Old Red Sandstone (Lower)|ischnacanthus & gracilis (egerton), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Powrie, J.||UK, Scotland, Fife (Scotland), Turin Hill|||||||||1
85067|NEWHM : G49.07|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Coccosteus cuspidatus, collected from unspecified rocks of Middle Devonian age from Lethen Bar, Nairnshire (Scotland). Collected by Thomas Atthey.|Coccosteus was a Devonian fish that had its head and part of its body covered with bony plates, which can easily be seen in this fossil. This fish was a hunter. The bony plates of its jaw had sharp, serrated edges (a bit like a steak knife), which helped it to tear through the flesh of its prey (the animals that it ate). The tail of Coccosteus is not covered in bony plates, so this part of the fish is less commonly fossilised. (The soft parts often decay before the animal is buried and preserved). Thomas Atthey, who collected this fossil, is better known for his collection of local Carboniferous fish in the Hancock Museum.|Devonian (Middle) / 383 - 394 my|||coccosteus & cuspidatus (miller), Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Atthey, Thomas|1880|UK, Scotland, Highland (Scotland), Lethen Bar|||||||||1
85090|NEWHM : G49.30|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Asterolepis maximus, collected from unspecified rocks of Middle Devonian age from Nairn, Inverness-shire (Scotland). Collected by Mr W. Waters.|Asterolepis maxima was an armoured fish that lived during the Middle to Late Devonian. The upper part of its body and its head were covered with protective bony plates. The plates were covered with a raised pattern of wart like lumps. Asterolepis probably lived on the sea floor, searching for food in layers of mud. This fossil shows the plates that covered the main body of the fish. The head, armoured fins and tail are all missing. Fish like these are very primitive and do not have many of the special adaptations that modern fish have.|Devonian (Middle) / 383 - 394 my|||asterolepis & maximus, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Waters, W.||UK, Scotland, Highland (Scotland), Nairn|||||||||1
85091|NEWHM : G49.31|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Asterolepis maximus, collected from unspecified rocks of Middle Devonian age from Nairn, Nairnshire (Scotland). Collected by W. Waters.|Asterolepis maxima was a primitive armoured fish, which had bony plates covering its head and the upper part of its body, giving it a box like shape. Fish like this are now extinct, but were quite common during the Middle and Late Devonian. Asterolepis probably live on the sea floor, scavenging in mud for food. This specimen shows one of the armoured plates from the body of the fish. If you look closely you can see that it is covered with many tiny wart-like bumps.|Devonian (Middle) / 383 - 394 my|||asterolepis & maximus, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Waters, W.||UK, Scotland, Nairnshire (Scotland), Nairn|||||||||1
85223|NEWHM : G50.64|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, a Coelacanth, Coelacanthus granulatus, collected from the Marl Slate of Late Permian, Zechstein (Durham Province), EZ1 age.|Coelacanthus granulatus was a fish that probably used its well-developed limb-like fins for crawling along the seabed as well as swimming. It was thought that coelacanths became extinct about 100 million years ago until a fisherman caught a live one off the coast of South Africa in 1938! They are still being caught today and are known as living fossils. Modern Ceolacanths are much larger than their earlier relatives. Many fossils of Coelacanths have been found in the local Marl Slate rocks of Co. Durham, but they are still quite rare.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|Coelacanth, coelacanthus & granulatus, Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||||no locality data|||||||||1
85242|NEWHM : G50.83|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Partly as mould.||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Co. Durham (NE England), Midderidge|||||||||1
85243|NEWHM : G50.84|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Part and counterpart cast.||Permian (Late) & Zechstein (Durham Province)||Marl Slate|acrolepis & exsculptus, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.|1884|UK, England, Co. Durham (NE England), Midderidge|||||||||1
85260|NEWHM : G51.01|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
85265|NEWHM : G51.06|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||With cast - natural mould.||Permian||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||Wright||no locality data|||||||||1
85588|NEWHM : G54.36|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|3|fossil fish||Specimen of a fossil fish (spine), Xenacanthus sp., collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Newsham Colliery, Blyth, Northumberland (NE England). Spine.|This spine was attached to the back of the head of the small freshwater shark Xenacanthus that grew up to 70cm in length. The fish had a slim narrow body with a continuous fin along its back and looked like a modern conger-eel. It lived in freshwater swamps where it hunted smaller fish for food. The narrow body helped it swim through the closely spaced swamp plants. The spine is often all that is found of the fish.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|xenacanthus & sp., Animalia & Chordata & Vertebrata & Pisces & Chondrichthyes & Elasmobranchii & Pl|Animalia & Chordata & Vertebrata & Pisces & Chondrichthyes & Elasmobranchii & Pleuracanthodii (After Romer) : : : :||||UK, England, Northumberland (NE England), Blyth, Newsham|Newsham Colliery||||||||1
85684|NEWHM : G55.32|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile|Dinosaur|Vertebra.||Cretaceous||Wealden Formation|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata|||1844|UK, England, Hampshire (SE England), Isle of Wight, Brook|||18.5|19.8|8.2||||2
85685|NEWHM : G55.33|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish , Platysomus gibbosus, collected from the Marl Slate of Late Permian, Zechstein (Durham Province), EZ1 age from Middridge, Co Durham (NE England).|Platysomus was a deep bodied fish that lived in the Zechstein Sea 250 million years ago. It was a slow swimmer, and may have lived among seaweed and small reefs near the shore. Platysomus had blunt cone-shaped teeth, ideal for crushing and eating shellfish. Fossils of this fish are less common than those of the herring like Palaeoniscum that lived in shoals.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
85693|NEWHM : G55.41|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Shark||Permian||Kupferschiefer|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||Abbs, G. C.||Europe, Germany|||||||||1
86538|NEWHM : G68.47|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil mammal||Specimen of a fossil mammal, a Red Deer, Cervus elaphus, collected from unspecified rocks of Quaternary, Holocene, Flandrian age from Cresswell Bog, Middleton Hall (near Wooler), Northumberland (NE England). Collected by A. Kirkup.|The bones of most land vertebrates rot away after the carcase (body) has been eaten by other scavenging animals. This Red Deer lower jaw bone with teeth has been preserved in a peat bog where the low oxygen environment stops the destructive bacteria from destroying the bone. This specimen is barely old enough to be a fossil if it is the same age as the 5 000 to 8 000 year-old peat that it was found in.|Quaternary & Holocene & Flandrian / 5,000 - 8,000 years|||Red Deer, cervus & elaphus, Animalia & Chordata & Vertebrata & Mammalia|Animalia & Chordata & Vertebrata & Mammalia : : : :||Kirkup, A.||UK, England, Northumberland (NE England), Wooler (nr.), Middleton Hall, Cresswell Bog|||||||||1
86650|NEWHM : G69.61|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Carboniferous|||cochliodus & contortus (agassiz), Animalia & Chordata & Vertebrata & Pisces & Chondrichthyes & Holocephali & Chima|Animalia & Chordata & Vertebrata & Pisces & Chondrichthyes & Holocephali & Chimaeriformes (After Romer) : : : :||Howse, R.||UK, Northern Ireland, Armargh|||||||||1
86699|NEWHM : G70.11|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Specimen of a fossil amphibian, unidentified, collected from the Carboniferous Limestone of Early Carboniferous, Dinantian, Visean (?) age from Armagh, Ireland. Collected by Richard Howse, 1898.||Carboniferous (Early) & Dinantian & Visean (?) / 327 - 342Ma||Carboniferous Limestone|Keraterpeton reticulatum, Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : Amphibia : Chordata|2004-04-|Howse, Richard|1898|Europe, Ireland, Armagh|||||||||1
86734|NEWHM : G70.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Carboniferous||Calciferous Sandstone Series & Black Band|rhizodus & hibberti, Sarcopterygii & Crossoptergyii (After Romer)|Sarcopterygii & Crossoptergyii (After Romer) : : : : Chordata||||UK, Scotland, Midlothian (Scotland), Dalkieth|Dalkieth Coalfield||||||||1
86809|NEWHM : G76.47|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil reptile||Specimen of a trace fossil (reptilian foot print), unidentified, possibly collected from the Locharbriggs Sandstone Formation of Middle Permian age from Dumfriesshire (Scotland).|The two parallel rows of marks on this piece of rock are the fossilised footprints of an animal. Fossils like this one are called trace fossils, because they are the marks made by some animal that died long ago. Unfortunately, we don't know what kind of animal made these footprints. Because the footprints are so close together, they were probably made by a small animal that walked on four legs.|Permian (Early) / 248 - 256 my||Locharbriggs Sandstone Formation (?)|, Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : Reptilia : Chordata|2004-02-||1889|UK, Scotland, Dumfriesshire (Scotland)|||||||||1
86832|NEWHM : G77.57|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.|1868|Whitley|||||||||1
86894|NEWHM : G78.19|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Watson, Jos (Jr.)||UK, England, Northumberland (NE England)|||||||||1
86895|NEWHM : G78.20|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Magnesian Limestone (Upper)|, Actinopterygii & Neopterygii & Semionotiformes & Semionotidae|Actinopterygii & Neopterygii & Semionotiformes & Semionotidae : : : : Chordata||Kirkby||UK, England, Tyne and Wear (NE England), Sunderland, Fulwell Hill|||||||||1
